source,target,stds,path,dis,sl,weight
01b2051f8941460d89945e3b02d1ce78,0c7262dff33c4087bc660ccf40f92f9c,2,2,-48,0,0.816153001
01b2051f8941460d89945e3b02d1ce78,1c6721b1f63f4d30ba7746ea8af02a52,11,14,4,0,0.932080952
01b2051f8941460d89945e3b02d1ce78,363837c182e04711840d896ae1e0339c,6,7,1,0,0.864456314
01b2051f8941460d89945e3b02d1ce78,4a29443515bb404cb8924e1c60a63b73,1,1,68,0,0.806492338
01b2051f8941460d89945e3b02d1ce78,91125ca626c5470eb145501f8c37f8db,29,33,3,0,1.115633542
01b2051f8941460d89945e3b02d1ce78,be502a7a43c44bf7b682698de79d9369,3,6,-3,0,0.854795651
01b2051f8941460d89945e3b02d1ce78,be95c065e45447c1bd8215ea6f130c7a,9,10,2,0,0.893438302
01b2051f8941460d89945e3b02d1ce78,d7f13c8d63ec4e2aa673fbb9cf9c6933,16,26,-11,0,1.048008904
01b2051f8941460d89945e3b02d1ce78,ec341f459285443b8361f7f15638ff08,2,3,-4,0,0.825813663
01b2051f8941460d89945e3b02d1ce78,f7fb1952f56b4189b86a9f8b7862d2b8,6,6,-2,0,0.854795651
02b3a1bead9244c1ba2f857c7da8f82a,02b3a1bead9244c1ba2f857c7da8f82a,28,63,0,1,1.405453422
02b3a1bead9244c1ba2f857c7da8f82a,2add1669f08d4101913db15f8c23b3b7,2,2,8,0,0.816153001
02b3a1bead9244c1ba2f857c7da8f82a,2b09a08242b54983aec7063990fb3f66,6,7,-8,0,0.864456314
02b3a1bead9244c1ba2f857c7da8f82a,33a9d248b2e44588a5b07fc1342b9bc2,3,6,3,0,0.854795651
02b3a1bead9244c1ba2f857c7da8f82a,58fc9094275e4c49be3f4ba6d4acc0a4,15,24,-2,0,1.028687579
02b3a1bead9244c1ba2f857c7da8f82a,6206fc6479014bb193084c32409dc1b9,28,33,1,0,1.115633542
02b3a1bead9244c1ba2f857c7da8f82a,66baf19b6b904b70922329068c63746d,2,2,-32,0,0.816153001
02b3a1bead9244c1ba2f857c7da8f82a,6a5f020451db426dacba9e2ea3fcc62a,32,58,2,0,1.357150108
0380cd76a7d44bc3a4da1f15e4d68f89,0380cd76a7d44bc3a4da1f15e4d68f89,27,78,0,1,1.550363361
0380cd76a7d44bc3a4da1f15e4d68f89,070600601c4c439288445d2f0724807d,23,34,-3,0,1.125294205
0380cd76a7d44bc3a4da1f15e4d68f89,1823b6de7d334a7aaabc4570719af4d9,6,6,-1,0,0.854795651
0380cd76a7d44bc3a4da1f15e4d68f89,23b7673c8b5443108c2ef09382834a86,32,65,1,0,1.424774747
0380cd76a7d44bc3a4da1f15e4d68f89,24cf8786024543f19b89bc20034e60d7,2,2,-12,0,0.816153001
0380cd76a7d44bc3a4da1f15e4d68f89,3cbcea2be0984e7dbd5a48195af10ce7,1,1,-275,0,0.806492338
0380cd76a7d44bc3a4da1f15e4d68f89,4660ff2089114e8db82ceb26a4f329e3,1,1,5,0,0.806492338
0380cd76a7d44bc3a4da1f15e4d68f89,66ada10dde9f43018588f1ced9d477fc,1,1,-6,0,0.806492338
0380cd76a7d44bc3a4da1f15e4d68f89,66baf19b6b904b70922329068c63746d,4,4,-64,0,0.835474326
0380cd76a7d44bc3a4da1f15e4d68f89,7bd5586eb9d8484eb74a433ee7bfe499,1,1,6,0,0.806492338
0380cd76a7d44bc3a4da1f15e4d68f89,8a7f26e690f34dda97be16904518ca99,1,2,7,0,0.816153001
0380cd76a7d44bc3a4da1f15e4d68f89,901e92500aea43c79f19f1b279050668,1,1,2,0,0.806492338
0380cd76a7d44bc3a4da1f15e4d68f89,bec48fc2e1294c7eb3d0aca780d731b8,1,1,-20,0,0.806492338
0380cd76a7d44bc3a4da1f15e4d68f89,d6d02b6ef04e4f17805504500b8ce441,1,1,-65,0,0.806492338
061c175cc90f45fbad883025394e78dd,061c175cc90f45fbad883025394e78dd,32,116,0,1,1.917468541
061c175cc90f45fbad883025394e78dd,24cf8786024543f19b89bc20034e60d7,2,2,-5,0,0.816153001
061c175cc90f45fbad883025394e78dd,9b9d0a249052413c869753b99682b0ac,1,2,-1,0,0.816153001
061c175cc90f45fbad883025394e78dd,dce46f8904594a62a6377a3587aaa663,30,35,-2,0,1.134954868
0680571d4698477995e41842c36a54b2,0680571d4698477995e41842c36a54b2,31,45,0,1,1.231561494
0680571d4698477995e41842c36a54b2,56586aa865414f538729c7f7735d2bc6,4,4,2,0,0.835474326
0680571d4698477995e41842c36a54b2,66b5e16f4f75454fb5b8172079f0fa83,2,2,-1,0,0.816153001
0680571d4698477995e41842c36a54b2,9112f2bffece48e08c6d2287be204085,29,29,1,0,1.076990892
0680571d4698477995e41842c36a54b2,e2911e79efc2420eac45d9f671463d4b,1,1,-8,0,0.806492338
06882a8492d9499aa31555567f575ecb,06882a8492d9499aa31555567f575ecb,32,37,0,1,1.154276193
06882a8492d9499aa31555567f575ecb,f293c508f409466a8f27ddd7d1e40b20,32,32,1,0,1.10597288
070600601c4c439288445d2f0724807d,0380cd76a7d44bc3a4da1f15e4d68f89,30,66,3,0,1.434435409
070600601c4c439288445d2f0724807d,070600601c4c439288445d2f0724807d,14,24,0,1,1.028687579
070600601c4c439288445d2f0724807d,1823b6de7d334a7aaabc4570719af4d9,31,66,2,0,1.434435409
070600601c4c439288445d2f0724807d,23b7673c8b5443108c2ef09382834a86,6,6,4,0,0.854795651
070600601c4c439288445d2f0724807d,24cf8786024543f19b89bc20034e60d7,17,23,-9,0,1.019026916
070600601c4c439288445d2f0724807d,2b09a08242b54983aec7063990fb3f66,1,1,-37,0,0.806492338
070600601c4c439288445d2f0724807d,4660ff2089114e8db82ceb26a4f329e3,7,8,8,0,0.874116977
070600601c4c439288445d2f0724807d,67a089198fcb4e1c8f2385786c2b296f,1,1,-398,0,0.806492338
070600601c4c439288445d2f0724807d,7bd5586eb9d8484eb74a433ee7bfe499,6,8,9,0,0.874116977
070600601c4c439288445d2f0724807d,83d42d95cd844fc093fc09cee250edb8,1,1,28,0,0.806492338
070600601c4c439288445d2f0724807d,8a7f26e690f34dda97be16904518ca99,9,14,10,0,0.932080952
070600601c4c439288445d2f0724807d,901e92500aea43c79f19f1b279050668,5,10,5,0,0.893438302
070600601c4c439288445d2f0724807d,a2b4bd40cee2481ebd3fc179d6a5cd62,1,1,-20,0,0.806492338
070600601c4c439288445d2f0724807d,b2f0d654738f48158edff28e8d3a546e,28,52,12,0,1.299186133
070600601c4c439288445d2f0724807d,b71bac264efb4abd97015447bd490db6,1,1,-67,0,0.806492338
070600601c4c439288445d2f0724807d,bf12c96466d840a69bed7020b3f18bb8,5,5,-1,0,0.845134989
070600601c4c439288445d2f0724807d,d6d02b6ef04e4f17805504500b8ce441,1,1,-62,0,0.806492338
070600601c4c439288445d2f0724807d,f60ee41ec635499abd48168342d32c2f,4,8,16,0,0.874116977
070600601c4c439288445d2f0724807d,f67fbf45a5f146ed866965bc57c7c001,1,1,17,0,0.806492338
072a190fd302456290895f9f04d6940a,1ba8fef685d74a8194b9db252eb704fb,1,1,-10,0,0.806492338
072a190fd302456290895f9f04d6940a,2fe14166dc9642c3bc666b86a57f943d,3,4,-8,0,0.835474326
072a190fd302456290895f9f04d6940a,30ead9794d4847abaf222ca966cc8630,11,12,-17,0,0.912759627
072a190fd302456290895f9f04d6940a,492a3bc6a1254f23a7998587961b22a4,2,3,1,0,0.825813663
072a190fd302456290895f9f04d6940a,4a29443515bb404cb8924e1c60a63b73,1,1,-80,0,0.806492338
072a190fd302456290895f9f04d6940a,52580888dadb4fe3baa795683ea227bd,10,13,-1,0,0.92242029
072a190fd302456290895f9f04d6940a,897b7f51242c44aab2205c72fdcbf4cd,1,1,-13,0,0.806492338
072a190fd302456290895f9f04d6940a,b71bac264efb4abd97015447bd490db6,7,9,5,0,0.883777639
072a190fd302456290895f9f04d6940a,c20993c944444fe085345591a8bd837e,1,1,-14,0,0.806492338
072a190fd302456290895f9f04d6940a,c76574d21bc14aeea7ecd0b027f39858,11,12,2,0,0.912759627
072a190fd302456290895f9f04d6940a,cfa457d1743848e4bb5e4beced6448ed,16,17,4,0,0.96106294
072a190fd302456290895f9f04d6940a,f00179e251a045b39c3f7a54f9aa4acc,3,5,-2,0,0.845134989
07b44a7a51e94c78b411c753fc39dab0,017d7ca8e0394b91aaadc9574df2202c,8,12,4,0,0.912759627
07b44a7a51e94c78b411c753fc39dab0,07b44a7a51e94c78b411c753fc39dab0,1,1,0,1,0.806492338
07b44a7a51e94c78b411c753fc39dab0,2d2580c9411c4972909db508d6956a58,3,3,7,0,0.825813663
07b44a7a51e94c78b411c753fc39dab0,5bddb3d9ed264f3984702f048c7e5340,1,1,8,0,0.806492338
07b44a7a51e94c78b411c753fc39dab0,6cd2dcaac46847d4a0bc53f296d90375,31,61,5,0,1.386132096
07b44a7a51e94c78b411c753fc39dab0,ab11d94c6c8948ea90b88f19d2cd502b,2,2,1,0,0.816153001
07b44a7a51e94c78b411c753fc39dab0,c8e371568a0c4391b25796ae4e91952e,5,5,-3,0,0.845134989
08111f75e22d409998cf8b85bd431f0a,00ae5f0c51874a73a41ebea838d95682,5,6,-7,0,0.854795651
08111f75e22d409998cf8b85bd431f0a,37319e88176d4aefa91d7a9980dbae91,4,5,4,0,0.845134989
08111f75e22d409998cf8b85bd431f0a,4280927ec4d643238aa49c32f9e06c6c,2,2,1,0,0.816153001
08111f75e22d409998cf8b85bd431f0a,62bff51286ef4f348717a3cf6fe2318f,3,3,12,0,0.825813663
08111f75e22d409998cf8b85bd431f0a,71cec822bcff4f30a20e75dc63ef7b65,3,3,8,0,0.825813663
08111f75e22d409998cf8b85bd431f0a,a9ae0a3c070d455bb4369a8996313336,30,52,6,0,1.299186133
08111f75e22d409998cf8b85bd431f0a,d391c8b6e56a43a7b654e9dee02d904b,7,10,-5,0,0.893438302
08111f75e22d409998cf8b85bd431f0a,d646286c8051419bbc2e31dd1db55ca8,1,1,-41,0,0.806492338
08111f75e22d409998cf8b85bd431f0a,e20db35ced8544ddac5bc3839145e463,8,9,-17,0,0.883777639
08111f75e22d409998cf8b85bd431f0a,fc44e6a5f7654430af1227838224dceb,1,1,3,0,0.806492338
08be90ffbeea4795a138cd42ed8db56f,08be90ffbeea4795a138cd42ed8db56f,32,150,0,1,2.245931071
08be90ffbeea4795a138cd42ed8db56f,3007433c8f584dcbb5ac159c1c5f2be3,32,32,1,0,1.10597288
09400e101c5d4b439cf9a26b03aae558,09400e101c5d4b439cf9a26b03aae558,24,67,0,1,1.444096072
09400e101c5d4b439cf9a26b03aae558,0c7262dff33c4087bc660ccf40f92f9c,1,1,-41,0,0.806492338
09400e101c5d4b439cf9a26b03aae558,7108f0e4c2584f1f9c471689ae4c885c,1,1,-2,0,0.806492338
09400e101c5d4b439cf9a26b03aae558,a875096404ef4a9984b62d74cda916f9,15,21,-1,0,0.999705591
09400e101c5d4b439cf9a26b03aae558,a88efa7e50ce47159810ab553afa6d3a,32,33,2,0,1.115633542
09400e101c5d4b439cf9a26b03aae558,b534b89233134e30a9b5645138bfa9ee,1,1,-169,0,0.806492338
09400e101c5d4b439cf9a26b03aae558,b9e80f77c3a44349863b19875725c384,1,1,-3,0,0.806492338
09400e101c5d4b439cf9a26b03aae558,be502a7a43c44bf7b682698de79d9369,9,12,4,0,0.912759627
09400e101c5d4b439cf9a26b03aae558,be95c065e45447c1bd8215ea6f130c7a,1,1,9,0,0.806492338
09400e101c5d4b439cf9a26b03aae558,d7f13c8d63ec4e2aa673fbb9cf9c6933,22,27,-4,0,1.057669567
09400e101c5d4b439cf9a26b03aae558,ec341f459285443b8361f7f15638ff08,1,1,3,0,0.806492338
09400e101c5d4b439cf9a26b03aae558,f7fb1952f56b4189b86a9f8b7862d2b8,1,1,5,0,0.806492338
09b9678ddc3d452ea4a3d46e15826065,09b9678ddc3d452ea4a3d46e15826065,31,154,0,1,2.284573721
09b9678ddc3d452ea4a3d46e15826065,0c4079457ede49e3aeb5e86ed84bdf35,2,2,-24,0,0.816153001
09b9678ddc3d452ea4a3d46e15826065,1ba8fef685d74a8194b9db252eb704fb,2,2,2,0,0.816153001
09b9678ddc3d452ea4a3d46e15826065,2fe14166dc9642c3bc666b86a57f943d,6,6,4,0,0.854795651
09b9678ddc3d452ea4a3d46e15826065,30ead9794d4847abaf222ca966cc8630,12,13,-5,0,0.92242029
09b9678ddc3d452ea4a3d46e15826065,38aea304b4fa46e1b29bb72f5cea4c93,1,1,-22,0,0.806492338
09b9678ddc3d452ea4a3d46e15826065,897b7f51242c44aab2205c72fdcbf4cd,26,52,-1,0,1.299186133
09b9678ddc3d452ea4a3d46e15826065,c20993c944444fe085345591a8bd837e,22,39,-2,0,1.173597518
09b9678ddc3d452ea4a3d46e15826065,c76574d21bc14aeea7ecd0b027f39858,1,1,14,0,0.806492338
09b9678ddc3d452ea4a3d46e15826065,eff0de7f2dbb42dfa1a2e686efab5b6d,31,71,1,0,1.482738723
09b9678ddc3d452ea4a3d46e15826065,f00179e251a045b39c3f7a54f9aa4acc,1,1,10,0,0.806492338
09b9678ddc3d452ea4a3d46e15826065,fab84b4fab5940efb4ea868ef8d09396,1,1,-69,0,0.806492338
0a8f150a4cf747acbde62f4721823da3,0a8f150a4cf747acbde62f4721823da3,32,97,0,1,1.733915951
0a8f150a4cf747acbde62f4721823da3,1ba8fef685d74a8194b9db252eb704fb,2,2,-6,0,0.816153001
0a8f150a4cf747acbde62f4721823da3,ab8fdad974ae471f9f24c3f9dd04462e,31,32,1,0,1.10597288
0b04c8e2f86d48c7aeb7e225819cd32b,0b04c8e2f86d48c7aeb7e225819cd32b,1,3,0,1,0.825813663
0b04c8e2f86d48c7aeb7e225819cd32b,0c7262dff33c4087bc660ccf40f92f9c,3,3,-65,0,0.825813663
0b04c8e2f86d48c7aeb7e225819cd32b,1c6721b1f63f4d30ba7746ea8af02a52,19,28,-13,0,1.067330229
0b04c8e2f86d48c7aeb7e225819cd32b,2ab1535aac1346ba8801535bf729ef37,5,5,-5,0,0.845134989
0b04c8e2f86d48c7aeb7e225819cd32b,2ae94c0cea4d480a9d5dca8fb1d7b542,9,11,8,0,0.903098964
0b04c8e2f86d48c7aeb7e225819cd32b,4a29443515bb404cb8924e1c60a63b73,1,1,51,0,0.806492338
0b04c8e2f86d48c7aeb7e225819cd32b,5152833676bf4c6cb317060be10f68db,3,3,-6,0,0.825813663
0b04c8e2f86d48c7aeb7e225819cd32b,64dbedb3ce544f6aae8e10e0cf10f16d,4,7,6,0,0.864456314
0b04c8e2f86d48c7aeb7e225819cd32b,77ecef8eff6b4a2caea7707669bf7475,1,1,-12,0,0.806492338
0b04c8e2f86d48c7aeb7e225819cd32b,8b9ae98743bd4d4a8a87dff1c1244211,1,1,-7,0,0.806492338
0b04c8e2f86d48c7aeb7e225819cd32b,bc5524e78a8544e2ae2fdc2f3462bbec,1,1,45,0,0.806492338
0b04c8e2f86d48c7aeb7e225819cd32b,ca3e28f290354c08aefe5b0f769604e6,2,2,1,0,0.816153001
0b04c8e2f86d48c7aeb7e225819cd32b,d03cb855c70044cf8c35d9ec0de696e3,2,2,-10,0,0.816153001
0b04c8e2f86d48c7aeb7e225819cd32b,f53da5fd9bfe412da4b80d4742563b6c,22,22,7,0,1.009366253
0c12af0a4e7f4002852cf84b2537c161,2b09a08242b54983aec7063990fb3f66,7,7,5,0,0.864456314
0c12af0a4e7f4002852cf84b2537c161,519119f1deac45ff9ab4f13529be5c6e,1,1,68,0,0.806492338
0c12af0a4e7f4002852cf84b2537c161,66baf19b6b904b70922329068c63746d,19,28,-19,0,1.067330229
0c12af0a4e7f4002852cf84b2537c161,6f8881a745ac4c358a68b92c3b4abe81,6,6,-1,0,0.854795651
0c12af0a4e7f4002852cf84b2537c161,7f544639412e40a9ba27f43b415362ab,1,1,-17,0,0.806492338
0c12af0a4e7f4002852cf84b2537c161,859e0b8d71694b12befb69ee698138f9,23,23,4,0,1.019026916
0c12af0a4e7f4002852cf84b2537c161,96bb2b3e85a34d8b9544514e89f6fe97,2,2,-5,0,0.816153001
0c12af0a4e7f4002852cf84b2537c161,df8191ec5e584c838a899c378941a566,4,6,3,0,0.854795651
0c12af0a4e7f4002852cf84b2537c161,f7002c8484354eceac57bc7bd62c76c1,5,6,-2,0,0.854795651
0c4079457ede49e3aeb5e86ed84bdf35,09b9678ddc3d452ea4a3d46e15826065,11,12,24,0,0.912759627
0c4079457ede49e3aeb5e86ed84bdf35,0c4079457ede49e3aeb5e86ed84bdf35,15,22,0,1,1.009366253
0c4079457ede49e3aeb5e86ed84bdf35,0c7262dff33c4087bc660ccf40f92f9c,1,1,-160,0,0.806492338
0c4079457ede49e3aeb5e86ed84bdf35,2b09a08242b54983aec7063990fb3f66,1,1,71,0,0.806492338
0c4079457ede49e3aeb5e86ed84bdf35,30ead9794d4847abaf222ca966cc8630,26,42,19,0,1.202579506
0c4079457ede49e3aeb5e86ed84bdf35,3434c10e561d488a914e0f7d71907abd,17,35,-24,0,1.134954868
0c4079457ede49e3aeb5e86ed84bdf35,38aea304b4fa46e1b29bb72f5cea4c93,29,85,2,0,1.617988
0c4079457ede49e3aeb5e86ed84bdf35,43ea1b823a4b4e51b7c694c10725db82,1,1,-2,0,0.806492338
0c4079457ede49e3aeb5e86ed84bdf35,47edbb64109243e6b0f8f64cdef90c6c,1,1,-3,0,0.806492338
0c4079457ede49e3aeb5e86ed84bdf35,4a92daef4d504e1792575a26502bb7b7,6,6,17,0,0.854795651
0c4079457ede49e3aeb5e86ed84bdf35,6ac8bb048b854999a47edb35fe627f11,8,8,18,0,0.874116977
0c4079457ede49e3aeb5e86ed84bdf35,897b7f51242c44aab2205c72fdcbf4cd,3,3,23,0,0.825813663
0c4079457ede49e3aeb5e86ed84bdf35,9de0d567bfa84fe5b77cb76f4a76a5d1,1,1,75,0,0.806492338
0c4079457ede49e3aeb5e86ed84bdf35,a7c6339ca1da4368a18d471f0519f877,29,30,10,0,1.086651555
0c4079457ede49e3aeb5e86ed84bdf35,b8b9418ab322418d9db9b40d96af873a,13,20,8,0,0.990044928
0c4079457ede49e3aeb5e86ed84bdf35,bbc5139ca9024389a94db3a6f47dcff6,16,27,12,0,1.057669567
0c4079457ede49e3aeb5e86ed84bdf35,c20993c944444fe085345591a8bd837e,6,6,22,0,0.854795651
0c4079457ede49e3aeb5e86ed84bdf35,c2490bc612d146edbe786556fab3651b,3,3,11,0,0.825813663
0c4079457ede49e3aeb5e86ed84bdf35,eff0de7f2dbb42dfa1a2e686efab5b6d,10,12,25,0,0.912759627
0c7262dff33c4087bc660ccf40f92f9c,017d7ca8e0394b91aaadc9574df2202c,2,2,24,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,01b2051f8941460d89945e3b02d1ce78,1,1,48,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,0c7262dff33c4087bc660ccf40f92f9c,24,71,0,1,1.482738723
0c7262dff33c4087bc660ccf40f92f9c,0d987bed3ffa4ed0b9a2e62e97b7b30f,9,12,103,0,0.912759627
0c7262dff33c4087bc660ccf40f92f9c,139b097acfca451689d80c9c6eebdf7b,2,3,9,0,0.825813663
0c7262dff33c4087bc660ccf40f92f9c,1b4550d0dab04078b3bf08a655345bdc,1,1,204,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,1c6721b1f63f4d30ba7746ea8af02a52,5,6,52,0,0.854795651
0c7262dff33c4087bc660ccf40f92f9c,2024b4885bd14338a39b7b509acbbd02,4,4,13,0,0.835474326
0c7262dff33c4087bc660ccf40f92f9c,2ae94c0cea4d480a9d5dca8fb1d7b542,4,5,73,0,0.845134989
0c7262dff33c4087bc660ccf40f92f9c,2c5bb2cbd0014420ad8c95d40e38efd1,1,1,134,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,30f660a1feb34582a739722532524f79,2,2,14,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,3628b3f7823443d0912a339096b69943,1,1,287,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,362fcb0699a14845ab29b2340093e528,8,11,5,0,0.903098964
0c7262dff33c4087bc660ccf40f92f9c,3cbcea2be0984e7dbd5a48195af10ce7,2,2,-4,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,4a29443515bb404cb8924e1c60a63b73,2,3,116,0,0.825813663
0c7262dff33c4087bc660ccf40f92f9c,5152833676bf4c6cb317060be10f68db,3,3,59,0,0.825813663
0c7262dff33c4087bc660ccf40f92f9c,64dbedb3ce544f6aae8e10e0cf10f16d,1,1,71,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,67a089198fcb4e1c8f2385786c2b296f,1,1,-130,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,6e83e23f56544a19b94067c1c558d9c0,1,1,78,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,7028800abe7d4e27b613d1d6cbe26bf7,2,2,98,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,7108f0e4c2584f1f9c471689ae4c885c,1,1,39,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,78adeee1fa2c4fe0bc73f7bca9fcee86,4,6,-9,0,0.854795651
0c7262dff33c4087bc660ccf40f92f9c,7aa76d3e993840d8805f097cbdbcd44b,2,2,92,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,7d932b23e1c84326ae5aa4d3c0d813d1,12,12,19,0,0.912759627
0c7262dff33c4087bc660ccf40f92f9c,801f9e9135034f49bf5f8b4bdefedb41,1,1,8,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,94cecc3f1e7d484b8e068e79241dfd73,3,3,112,0,0.825813663
0c7262dff33c4087bc660ccf40f92f9c,a2b4bd40cee2481ebd3fc179d6a5cd62,1,1,248,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,a9ac840f098c4bd0a2ee896214ce29cd,19,34,-1,0,1.125294205
0c7262dff33c4087bc660ccf40f92f9c,ab11d94c6c8948ea90b88f19d2cd502b,2,2,21,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,ae5ac430ea254e708a6f5deaaf7464ae,1,1,-85,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,b2275c3fad834f8d90737a2d9a6927d6,32,118,3,0,1.936789867
0c7262dff33c4087bc660ccf40f92f9c,b42cc17b7de840f181a704558d0bc845,31,62,6,0,1.395792759
0c7262dff33c4087bc660ccf40f92f9c,b534b89233134e30a9b5645138bfa9ee,1,2,-128,0,0.816153001
0c7262dff33c4087bc660ccf40f92f9c,b71bac264efb4abd97015447bd490db6,1,1,201,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,b7719e26494940efa49512aedd0aac79,1,1,-149,0,0.806492338
0c7262dff33c4087bc660ccf40f92f9c,b87c552dd247427abe6ab5795b9c9d43,3,4,12,0,0.835474326
