source,target,stds,path,dis,sl,weight
0680571d4698477995e41842c36a54b2,f96261861edc426abe2248be4f0a709a,1,1,-2,0,1.207127807
06882a8492d9499aa31555567f575ecb,06882a8492d9499aa31555567f575ecb,19,22,0,1,1.131892253
06882a8492d9499aa31555567f575ecb,f293c508f409466a8f27ddd7d1e40b20,19,19,1,0,0.680478928
072a190fd302456290895f9f04d6940a,b71bac264efb4abd97015447bd490db6,1,1,5,0,0.680478928
07b44a7a51e94c78b411c753fc39dab0,017d7ca8e0394b91aaadc9574df2202c,1,1,4,0,0.680478928
07b44a7a51e94c78b411c753fc39dab0,2d2580c9411c4972909db508d6956a58,1,1,7,0,0.931264109
07b44a7a51e94c78b411c753fc39dab0,6cd2dcaac46847d4a0bc53f296d90375,10,11,5,0,0.705557446
08111f75e22d409998cf8b85bd431f0a,00ae5f0c51874a73a41ebea838d95682,1,2,-7,0,0.705557446
08111f75e22d409998cf8b85bd431f0a,37319e88176d4aefa91d7a9980dbae91,2,2,4,0,0.680478928
08111f75e22d409998cf8b85bd431f0a,62bff51286ef4f348717a3cf6fe2318f,1,1,12,0,0.755714482
08111f75e22d409998cf8b85bd431f0a,71cec822bcff4f30a20e75dc63ef7b65,4,4,8,0,1.407755951
08111f75e22d409998cf8b85bd431f0a,a9ae0a3c070d455bb4369a8996313336,23,30,6,0,0.755714482
08111f75e22d409998cf8b85bd431f0a,d391c8b6e56a43a7b654e9dee02d904b,3,4,-5,0,3.263566286
08be90ffbeea4795a138cd42ed8db56f,08be90ffbeea4795a138cd42ed8db56f,24,104,0,1,1.257284843
08be90ffbeea4795a138cd42ed8db56f,3007433c8f584dcbb5ac159c1c5f2be3,24,24,1,0,0.805871518
09400e101c5d4b439cf9a26b03aae558,09400e101c5d4b439cf9a26b03aae558,6,6,0,1,0.680478928
09400e101c5d4b439cf9a26b03aae558,a875096404ef4a9984b62d74cda916f9,1,1,-1,0,0.856028555
09400e101c5d4b439cf9a26b03aae558,a88efa7e50ce47159810ab553afa6d3a,8,8,2,0,0.805871518
09400e101c5d4b439cf9a26b03aae558,d7f13c8d63ec4e2aa673fbb9cf9c6933,5,6,-4,0,0.680478928
09b9678ddc3d452ea4a3d46e15826065,c20993c944444fe085345591a8bd837e,1,1,-2,0,0.730635964
0b04c8e2f86d48c7aeb7e225819cd32b,1c6721b1f63f4d30ba7746ea8af02a52,3,3,-13,0,0.730635964
0b04c8e2f86d48c7aeb7e225819cd32b,f53da5fd9bfe412da4b80d4742563b6c,3,3,7,0,0.680478928
0c12af0a4e7f4002852cf84b2537c161,66baf19b6b904b70922329068c63746d,1,1,-19,0,0.680478928
0c4079457ede49e3aeb5e86ed84bdf35,0c4079457ede49e3aeb5e86ed84bdf35,1,1,0,1,0.680478928
0c4079457ede49e3aeb5e86ed84bdf35,3434c10e561d488a914e0f7d71907abd,1,1,-24,0,0.705557446
0c4079457ede49e3aeb5e86ed84bdf35,38aea304b4fa46e1b29bb72f5cea4c93,1,2,2,0,0.680478928
0c4079457ede49e3aeb5e86ed84bdf35,897b7f51242c44aab2205c72fdcbf4cd,1,1,23,0,0.680478928
0c4079457ede49e3aeb5e86ed84bdf35,bbc5139ca9024389a94db3a6f47dcff6,1,1,12,0,1.006499663
0c7262dff33c4087bc660ccf40f92f9c,0c7262dff33c4087bc660ccf40f92f9c,11,14,0,1,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,139b097acfca451689d80c9c6eebdf7b,1,1,9,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,1c6721b1f63f4d30ba7746ea8af02a52,1,1,52,0,0.705557446
0c7262dff33c4087bc660ccf40f92f9c,362fcb0699a14845ab29b2340093e528,2,2,5,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,67a089198fcb4e1c8f2385786c2b296f,1,1,-130,0,0.705557446
0c7262dff33c4087bc660ccf40f92f9c,7d932b23e1c84326ae5aa4d3c0d813d1,2,2,19,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,801f9e9135034f49bf5f8b4bdefedb41,1,1,8,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,a23ae40d7a9e4ee4828cc06415a3218c,1,1,-142,0,0.755714482
0c7262dff33c4087bc660ccf40f92f9c,a9ac840f098c4bd0a2ee896214ce29cd,4,4,-1,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,ae5ac430ea254e708a6f5deaaf7464ae,1,1,-85,0,1.633462614
0c7262dff33c4087bc660ccf40f92f9c,b2275c3fad834f8d90737a2d9a6927d6,21,39,3,0,1.131892253
0c7262dff33c4087bc660ccf40f92f9c,b42cc17b7de840f181a704558d0bc845,16,19,6,0,0.931264109
0c7262dff33c4087bc660ccf40f92f9c,c8e371568a0c4391b25796ae4e91952e,10,11,17,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,d4f45188d3c84a02ba08454e6403a818,1,1,-145,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,e20db35ced8544ddac5bc3839145e463,1,1,-78,0,0.705557446
0c7262dff33c4087bc660ccf40f92f9c,e2911e79efc2420eac45d9f671463d4b,2,2,-167,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,ea38cc0e6e6e41edbabf210220808bf9,1,1,10,0,0.680478928
0c7262dff33c4087bc660ccf40f92f9c,fab84b4fab5940efb4ea868ef8d09396,1,1,115,0,0.680478928
0c787d16c9504873b1a4d903cec09948,86c27d40179e419c8e9d150fb6afa5d0,1,1,5,0,0.780793
0d987bed3ffa4ed0b9a2e62e97b7b30f,0d987bed3ffa4ed0b9a2e62e97b7b30f,3,5,0,1,0.680478928
0d987bed3ffa4ed0b9a2e62e97b7b30f,1ebf23f9d994469a85206e4c7b1bf5f5,1,1,-27,0,0.805871518
0d987bed3ffa4ed0b9a2e62e97b7b30f,2ae94c0cea4d480a9d5dca8fb1d7b542,3,6,-30,0,0.805871518
0d987bed3ffa4ed0b9a2e62e97b7b30f,82ae07bc0c9b4570a41799290d1ef399,4,6,3,0,0.680478928
0d987bed3ffa4ed0b9a2e62e97b7b30f,94cecc3f1e7d484b8e068e79241dfd73,1,1,9,0,0.705557446
0d987bed3ffa4ed0b9a2e62e97b7b30f,a37477c4e4c14169ad44b06b493007f6,1,2,11,0,0.830950037
0d987bed3ffa4ed0b9a2e62e97b7b30f,bb5a47f5ea01454a8b79455422d3b9da,4,7,8,0,1.93440483
0e37b720d23b4e7f8b313e79313fd107,0e37b720d23b4e7f8b313e79313fd107,34,51,0,1,1.558227059
0e37b720d23b4e7f8b313e79313fd107,6875d67fdd5f48168b62719df449bebd,34,36,1,0,0.680478928
0e37b720d23b4e7f8b313e79313fd107,6e13d61a7bdb44bca949c9f86fab3be5,1,1,3,0,0.705557446
0e37b720d23b4e7f8b313e79313fd107,b534b89233134e30a9b5645138bfa9ee,2,2,-3,0,0.680478928
1157bd665ec4472fb58b751dc5099355,2b09a08242b54983aec7063990fb3f66,1,1,-3,0,0.680478928
1157bd665ec4472fb58b751dc5099355,3c8a22d2f9c146ea956609e3ed4f2559,1,1,2,0,0.705557446
12aa6e1672ac4e7aa6449a7a8609cd72,309ccf3cc4fe429d9bfbaef53d3fa479,2,2,3,0,0.830950037
12aa6e1672ac4e7aa6449a7a8609cd72,4c943503763e4e349906eea3ed3c8e86,7,7,4,0,0.956342627
12aa6e1672ac4e7aa6449a7a8609cd72,a0a418b8540d479fa6e0f653b701da8b,10,12,7,0,0.680478928
12aa6e1672ac4e7aa6449a7a8609cd72,a1f2f12debe5432fb7a70bcd12bacfb9,1,1,1,0,0.705557446
12aa6e1672ac4e7aa6449a7a8609cd72,b534b89233134e30a9b5645138bfa9ee,2,2,-16,0,1.081735217
12aa6e1672ac4e7aa6449a7a8609cd72,bc42d26810654ea9a1df1efe1e58c7d5,16,17,6,0,0.680478928
12aa6e1672ac4e7aa6449a7a8609cd72,d0c74f735e024943943e40333d6d337f,1,1,-6,0,0.680478928
130acc2aeb0448fdbb2de63bc5cebe5b,130acc2aeb0448fdbb2de63bc5cebe5b,1,1,0,1,0.680478928
130acc2aeb0448fdbb2de63bc5cebe5b,141c0df6cd1946539aadd1c9b7068cd4,1,1,-1,0,0.705557446
139b097acfca451689d80c9c6eebdf7b,0c7262dff33c4087bc660ccf40f92f9c,2,2,-9,0,0.705557446
139b097acfca451689d80c9c6eebdf7b,2024b4885bd14338a39b7b509acbbd02,2,2,4,0,0.956342627
139b097acfca451689d80c9c6eebdf7b,30f660a1feb34582a739722532524f79,11,12,5,0,0.705557446
140d5b27b8574befad82c0a013b59dfa,140d5b27b8574befad82c0a013b59dfa,1,2,0,1,0.680478928
140d5b27b8574befad82c0a013b59dfa,67a089198fcb4e1c8f2385786c2b296f,1,1,-35,0,0.680478928
140d5b27b8574befad82c0a013b59dfa,6a9f0ef185fb47f0937e29daa1c71ed5,1,1,16,0,0.705557446
140d5b27b8574befad82c0a013b59dfa,a2becd407db34b189200a32546d9d569,2,2,1,0,1.357598915
140d5b27b8574befad82c0a013b59dfa,d18a9ea32855445f8736581f5cb119ce,24,28,8,0,0.755714482
140d5b27b8574befad82c0a013b59dfa,d646286c8051419bbc2e31dd1db55ca8,4,4,-7,0,0.680478928
140d5b27b8574befad82c0a013b59dfa,fab84b4fab5940efb4ea868ef8d09396,1,1,210,0,0.680478928
141c0df6cd1946539aadd1c9b7068cd4,0c787d16c9504873b1a4d903cec09948,1,1,6,0,0.680478928
18d3b836dd804224883cc9180b60a8e1,6f8881a745ac4c358a68b92c3b4abe81,1,1,7,0,5.721261053
18fd01350bd5434ca636d59a599d768a,18fd01350bd5434ca636d59a599d768a,26,202,0,1,0.906185591
18fd01350bd5434ca636d59a599d768a,6a9f0ef185fb47f0937e29daa1c71ed5,10,10,4,0,1.081735217
18fd01350bd5434ca636d59a599d768a,ae5ac430ea254e708a6f5deaaf7464ae,16,17,-2,0,0.680478928
18fd01350bd5434ca636d59a599d768a,f564483cbd7a407681aa2fcca518cf5f,1,1,-1,0,0.680478928
190fc0dbe34c41668fe10597f5802ed4,190fc0dbe34c41668fe10597f5802ed4,1,1,0,1,0.680478928
190fc0dbe34c41668fe10597f5802ed4,a2becd407db34b189200a32546d9d569,1,1,-1,0,2.937545551
195f78799f984cc2b06c48dfe36be751,195f78799f984cc2b06c48dfe36be751,32,91,0,1,0.680478928
195f78799f984cc2b06c48dfe36be751,983f8ff320594b279a7f4a6fe132f9c5,1,1,4,0,0.931264109
195f78799f984cc2b06c48dfe36be751,d0c74f735e024943943e40333d6d337f,11,11,2,0,1.232206325
195f78799f984cc2b06c48dfe36be751,d9c8d8c444a64dadbbb508652c721e17,22,23,-3,0,0.680478928
1ba8fef685d74a8194b9db252eb704fb,52580888dadb4fe3baa795683ea227bd,1,1,9,0,0.705557446
1c6721b1f63f4d30ba7746ea8af02a52,1c6721b1f63f4d30ba7746ea8af02a52,2,2,0,1,0.730635964
1c6721b1f63f4d30ba7746ea8af02a52,1ebf23f9d994469a85206e4c7b1bf5f5,3,3,24,0,0.705557446
1c6721b1f63f4d30ba7746ea8af02a52,2ab1535aac1346ba8801535bf729ef37,2,2,8,0,0.780793
1c6721b1f63f4d30ba7746ea8af02a52,2ae94c0cea4d480a9d5dca8fb1d7b542,4,5,21,0,0.680478928
1c6721b1f63f4d30ba7746ea8af02a52,64dbedb3ce544f6aae8e10e0cf10f16d,1,1,19,0,0.856028555
1c6721b1f63f4d30ba7746ea8af02a52,77ecef8eff6b4a2caea7707669bf7475,5,8,1,0,0.705557446
1c6721b1f63f4d30ba7746ea8af02a52,8b9ae98743bd4d4a8a87dff1c1244211,2,2,6,0,0.805871518
1c6721b1f63f4d30ba7746ea8af02a52,d03cb855c70044cf8c35d9ec0de696e3,6,6,3,0,0.755714482
1c6721b1f63f4d30ba7746ea8af02a52,d7f13c8d63ec4e2aa673fbb9cf9c6933,4,4,-15,0,0.680478928
1ebf23f9d994469a85206e4c7b1bf5f5,1c6721b1f63f4d30ba7746ea8af02a52,1,1,-24,0,1.80901224
1ebf23f9d994469a85206e4c7b1bf5f5,1ebf23f9d994469a85206e4c7b1bf5f5,4,46,0,1,0.755714482
1ebf23f9d994469a85206e4c7b1bf5f5,2ae94c0cea4d480a9d5dca8fb1d7b542,2,4,-3,0,0.730635964
1ebf23f9d994469a85206e4c7b1bf5f5,85ae675b83e8422da842cfd25596af99,3,3,1,0,0.680478928
1ebf23f9d994469a85206e4c7b1bf5f5,f53da5fd9bfe412da4b80d4742563b6c,1,1,-4,0,0.680478928
1ebf23f9d994469a85206e4c7b1bf5f5,fa235f0f364d47e4ae1c87f47bf8e6ba,1,1,7,0,2.160111492
1febb706d7a34005ae8711ed49c76e64,1febb706d7a34005ae8711ed49c76e64,24,60,0,1,1.257284843
1febb706d7a34005ae8711ed49c76e64,8f73ba6f5a0042f2850356ac38ac6f24,24,24,1,0,0.680478928
2024b4885bd14338a39b7b509acbbd02,b87c552dd247427abe6ab5795b9c9d43,1,1,-1,0,0.931264109
2024b4885bd14338a39b7b509acbbd02,c3f63fe50d8e487c86bf8ef76c9cadd3,11,11,3,0,0.680478928
2024b4885bd14338a39b7b509acbbd02,c8e371568a0c4391b25796ae4e91952e,1,1,4,0,0.705557446
2024b4885bd14338a39b7b509acbbd02,cf4c280bad6a43e6b131d8385ef9ef3f,1,2,2,0,0.705557446
208c9b2796c944db8dacaa96082520ea,0d987bed3ffa4ed0b9a2e62e97b7b30f,2,2,-16,0,0.680478928
208c9b2796c944db8dacaa96082520ea,208c9b2796c944db8dacaa96082520ea,1,1,0,1,0.680478928
208c9b2796c944db8dacaa96082520ea,4a29443515bb404cb8924e1c60a63b73,1,1,-3,0,0.680478928
21592f2a9e9c4b2f8c66ec5dbcbf6a2b,ba0e59461bfb4a44b7b1c28a01f8d3b3,1,1,3,0,0.680478928
24cf8786024543f19b89bc20034e60d7,dce46f8904594a62a6377a3587aaa663,1,1,3,0,0.680478928
24cf8786024543f19b89bc20034e60d7,f2a73be2f46840b182d7bd095378004e,1,1,1,0,0.680478928
24f1363179ad4aaa965484a78471912b,3628bdce1dd2429ba924d2d4d09448d2,1,1,-1,0,1.633462614
267f883678b24aed855fde42524975d9,267f883678b24aed855fde42524975d9,27,39,0,1,1.332520397
267f883678b24aed855fde42524975d9,88fff56d0342490dbef9040750a20f6c,27,27,1,0,1.081735217
28c171777c52431ab6b925073bd63d46,28c171777c52431ab6b925073bd63d46,3,17,0,1,0.730635964
28c171777c52431ab6b925073bd63d46,ac160db940cb49ae8579162b1d52bb5d,3,3,2,0,0.705557446
296fbfa7fce5408484f55d759d80d7b7,296fbfa7fce5408484f55d759d80d7b7,1,2,0,1,0.705557446
296fbfa7fce5408484f55d759d80d7b7,b534b89233134e30a9b5645138bfa9ee,1,2,-2,0,0.680478928
2ab1535aac1346ba8801535bf729ef37,1c6721b1f63f4d30ba7746ea8af02a52,1,1,-8,0,0.931264109
2ab1535aac1346ba8801535bf729ef37,2ab1535aac1346ba8801535bf729ef37,5,11,0,1,0.730635964
2ab1535aac1346ba8801535bf729ef37,5152833676bf4c6cb317060be10f68db,2,3,-1,0,0.780793
2ab1535aac1346ba8801535bf729ef37,a4f40fb48a8542c8949bae1f002cd9bc,5,5,2,0,0.755714482
2ab1535aac1346ba8801535bf729ef37,f7906d6f59b9489a91d2ef40db5a474d,4,4,-6,0,0.680478928
2ae94c0cea4d480a9d5dca8fb1d7b542,00f61990949545828dd12f1303d47504,1,1,14,0,0.856028555
2ae94c0cea4d480a9d5dca8fb1d7b542,0d987bed3ffa4ed0b9a2e62e97b7b30f,4,8,30,0,0.730635964
2ae94c0cea4d480a9d5dca8fb1d7b542,1c6721b1f63f4d30ba7746ea8af02a52,3,3,-21,0,0.780793
2ae94c0cea4d480a9d5dca8fb1d7b542,1ebf23f9d994469a85206e4c7b1bf5f5,5,5,3,0,0.680478928
2ae94c0cea4d480a9d5dca8fb1d7b542,2ae94c0cea4d480a9d5dca8fb1d7b542,1,1,0,1,0.680478928
2ae94c0cea4d480a9d5dca8fb1d7b542,56586aa865414f538729c7f7735d2bc6,1,1,-230,0,0.730635964
2ae94c0cea4d480a9d5dca8fb1d7b542,6e83e23f56544a19b94067c1c558d9c0,1,3,5,0,0.680478928
2ae94c0cea4d480a9d5dca8fb1d7b542,7028800abe7d4e27b613d1d6cbe26bf7,1,1,25,0,0.730635964
2ae94c0cea4d480a9d5dca8fb1d7b542,fa235f0f364d47e4ae1c87f47bf8e6ba,3,3,10,0,0.705557446
2b09a08242b54983aec7063990fb3f66,1157bd665ec4472fb58b751dc5099355,1,2,3,0,0.755714482
2b09a08242b54983aec7063990fb3f66,2b09a08242b54983aec7063990fb3f66,1,4,0,1,0.680478928
2b09a08242b54983aec7063990fb3f66,a2b4bd40cee2481ebd3fc179d6a5cd62,1,1,17,0,1.482991505
2d2580c9411c4972909db508d6956a58,2d2580c9411c4972909db508d6956a58,10,33,0,1,0.906185591
2d2580c9411c4972909db508d6956a58,5bddb3d9ed264f3984702f048c7e5340,10,10,1,0,2.385818155
2d4e0ab0ef3b4d73b82c72d4621a7579,2d4e0ab0ef3b4d73b82c72d4621a7579,25,69,0,1,0.680478928
2d4e0ab0ef3b4d73b82c72d4621a7579,6111116566fc4fd9abba409322bea245,1,1,-2,0,1.307441879
2d4e0ab0ef3b4d73b82c72d4621a7579,8bdebf492ebd4e62b0d522e8ab5e5197,25,26,1,0,0.680478928
2fe14166dc9642c3bc666b86a57f943d,30ead9794d4847abaf222ca966cc8630,1,1,-9,0,0.680478928
2fe14166dc9642c3bc666b86a57f943d,52580888dadb4fe3baa795683ea227bd,1,1,7,0,0.856028555
3007433c8f584dcbb5ac159c1c5f2be3,00ae5f0c51874a73a41ebea838d95682,7,8,2,0,3.263566286
3007433c8f584dcbb5ac159c1c5f2be3,3007433c8f584dcbb5ac159c1c5f2be3,24,104,0,1,0.705557446
3007433c8f584dcbb5ac159c1c5f2be3,d391c8b6e56a43a7b654e9dee02d904b,2,2,4,0,1.031578181
3007433c8f584dcbb5ac159c1c5f2be3,e20db35ced8544ddac5bc3839145e463,15,15,-8,0,0.680478928
309ccf3cc4fe429d9bfbaef53d3fa479,267f883678b24aed855fde42524975d9,1,1,11,0,0.680478928
309ccf3cc4fe429d9bfbaef53d3fa479,67a089198fcb4e1c8f2385786c2b296f,1,1,-21,0,0.680478928
309ccf3cc4fe429d9bfbaef53d3fa479,6e13d61a7bdb44bca949c9f86fab3be5,1,1,-13,0,0.705557446
309ccf3cc4fe429d9bfbaef53d3fa479,7af822066add4e7f8e007e4eee31a8bf,2,2,5,0,0.705557446
309ccf3cc4fe429d9bfbaef53d3fa479,a0a418b8540d479fa6e0f653b701da8b,2,2,4,0,0.680478928
309ccf3cc4fe429d9bfbaef53d3fa479,a1f2f12debe5432fb7a70bcd12bacfb9,1,1,-2,0,1.006499663
309ccf3cc4fe429d9bfbaef53d3fa479,b534b89233134e30a9b5645138bfa9ee,13,14,-19,0,0.705557446
309ccf3cc4fe429d9bfbaef53d3fa479,bc42d26810654ea9a1df1efe1e58c7d5,2,2,3,0,1.081735217
309ccf3cc4fe429d9bfbaef53d3fa479,d646286c8051419bbc2e31dd1db55ca8,16,17,7,0,0.680478928
30ead9794d4847abaf222ca966cc8630,0c4079457ede49e3aeb5e86ed84bdf35,1,1,-19,0,0.680478928
30ead9794d4847abaf222ca966cc8630,2fe14166dc9642c3bc666b86a57f943d,1,1,9,0,0.680478928
30ead9794d4847abaf222ca966cc8630,8d448d625b024c82a5eb240bbd7431d6,1,1,26,0,0.680478928
30f660a1feb34582a739722532524f79,0c7262dff33c4087bc660ccf40f92f9c,1,1,-14,0,0.956342627
30f660a1feb34582a739722532524f79,2024b4885bd14338a39b7b509acbbd02,11,12,-1,0,2.360739637
30f660a1feb34582a739722532524f79,30f660a1feb34582a739722532524f79,11,68,0,1,0.680478928
30f660a1feb34582a739722532524f79,ea38cc0e6e6e41edbabf210220808bf9,1,1,-4,0,0.956342627
334c2344009840079b1d0e1b7ce3d5a7,334c2344009840079b1d0e1b7ce3d5a7,9,12,0,1,0.881107073
334c2344009840079b1d0e1b7ce3d5a7,c8e371568a0c4391b25796ae4e91952e,8,9,-19,0,0.705557446
334c2344009840079b1d0e1b7ce3d5a7,d7f13c8d63ec4e2aa673fbb9cf9c6933,2,2,1,0,0.680478928
33a9d248b2e44588a5b07fc1342b9bc2,33a9d248b2e44588a5b07fc1342b9bc2,1,1,0,1,0.680478928
33a9d248b2e44588a5b07fc1342b9bc2,687055dad9fc40c3982478fe33ec01bf,1,1,3,0,0.705557446
3434c10e561d488a914e0f7d71907abd,0c4079457ede49e3aeb5e86ed84bdf35,1,2,24,0,0.680478928
3434c10e561d488a914e0f7d71907abd,130acc2aeb0448fdbb2de63bc5cebe5b,1,1,4,0,0.705557446
3434c10e561d488a914e0f7d71907abd,53e7e900392747ccad52e711ab0f80d8,1,2,2,0,0.680478928
34a6e49023fc4465bd5ca604330bbd1c,869e967078f04da18dd0b0b9389a7424,1,1,1,0,0.680478928
34a6e49023fc4465bd5ca604330bbd1c,ba0e59461bfb4a44b7b1c28a01f8d3b3,1,1,7,0,3.815293682
35adfa5d923046aebabfefd98f35ff05,35adfa5d923046aebabfefd98f35ff05,31,126,0,1,1.432834469
35adfa5d923046aebabfefd98f35ff05,b6f8a98476224da1b40e555ececc7ed8,31,31,1,0,1.257284843
35eb641ad1d845bbba54915bce75a962,08be90ffbeea4795a138cd42ed8db56f,24,24,1,0,3.113095178
35eb641ad1d845bbba54915bce75a962,35eb641ad1d845bbba54915bce75a962,24,98,0,1,0.680478928
3628bdce1dd2429ba924d2d4d09448d2,3434c10e561d488a914e0f7d71907abd,1,1,-17,0,0.680478928
362fcb0699a14845ab29b2340093e528,0c7262dff33c4087bc660ccf40f92f9c,1,1,-5,0,0.680478928
362fcb0699a14845ab29b2340093e528,b42cc17b7de840f181a704558d0bc845,1,1,1,0,0.931264109
362fcb0699a14845ab29b2340093e528,b87c552dd247427abe6ab5795b9c9d43,10,11,7,0,0.805871518
362fcb0699a14845ab29b2340093e528,ea38cc0e6e6e41edbabf210220808bf9,5,6,5,0,0.830950037
363837c182e04711840d896ae1e0339c,01b2051f8941460d89945e3b02d1ce78,7,7,-1,0,2.987702587
363837c182e04711840d896ae1e0339c,363837c182e04711840d896ae1e0339c,6,93,0,1,0.680478928
363837c182e04711840d896ae1e0339c,ec341f459285443b8361f7f15638ff08,1,1,-5,0,0.680478928
37319e88176d4aefa91d7a9980dbae91,00ae5f0c51874a73a41ebea838d95682,1,1,-11,0,0.680478928
37319e88176d4aefa91d7a9980dbae91,08111f75e22d409998cf8b85bd431f0a,1,1,-4,0,0.680478928
37319e88176d4aefa91d7a9980dbae91,3ec3a3563847406fa73338f9e9999cf3,1,1,5,0,0.730635964
37319e88176d4aefa91d7a9980dbae91,4280927ec4d643238aa49c32f9e06c6c,3,3,-3,0,1.156970771
37319e88176d4aefa91d7a9980dbae91,62bff51286ef4f348717a3cf6fe2318f,16,20,8,0,0.705557446
37319e88176d4aefa91d7a9980dbae91,779f9ddd1fd14d1e9e69f72219a1fdbd,2,2,9,0,0.780793
37319e88176d4aefa91d7a9980dbae91,b1cd0e7dc3ad4a8eb91a4bfdbeb025b0,5,5,6,0,0.680478928
37319e88176d4aefa91d7a9980dbae91,d391c8b6e56a43a7b654e9dee02d904b,1,1,-9,0,0.755714482
37319e88176d4aefa91d7a9980dbae91,e20db35ced8544ddac5bc3839145e463,4,4,-21,0,0.680478928
386a0044b3b843cc96cfd11f7f889fda,386a0044b3b843cc96cfd11f7f889fda,1,1,0,1,0.680478928
386a0044b3b843cc96cfd11f7f889fda,779f9ddd1fd14d1e9e69f72219a1fdbd,1,1,-3,0,0.705557446
38aea304b4fa46e1b29bb72f5cea4c93,0c4079457ede49e3aeb5e86ed84bdf35,1,2,-2,0,0.680478928
3c8a22d2f9c146ea956609e3ed4f2559,58fc9094275e4c49be3f4ba6d4acc0a4,1,1,1,0,0.705557446
3cbcea2be0984e7dbd5a48195af10ce7,0c7262dff33c4087bc660ccf40f92f9c,2,2,4,0,0.755714482
3cbcea2be0984e7dbd5a48195af10ce7,3cbcea2be0984e7dbd5a48195af10ce7,4,4,0,1,0.805871518
3cbcea2be0984e7dbd5a48195af10ce7,78adeee1fa2c4fe0bc73f7bca9fcee86,4,6,-5,0,1.407755951
3cbcea2be0984e7dbd5a48195af10ce7,82e6285962b8400d9d6fc32436022a94,17,30,2,0,1.081735217
3cbcea2be0984e7dbd5a48195af10ce7,a9ac840f098c4bd0a2ee896214ce29cd,12,17,3,0,0.680478928
3ec3a3563847406fa73338f9e9999cf3,00ae5f0c51874a73a41ebea838d95682,1,1,-16,0,0.680478928
