source,target,stds,path,dis,sl,weight
017d7ca8e0394b91aaadc9574df2202c,bb329d880ab54120adaf203a693bb203,4,4,10,0,0.914673666
017d7ca8e0394b91aaadc9574df2202c,c8e371568a0c4391b25796ae4e91952e,9,12,-7,0,0.807986757
017d7ca8e0394b91aaadc9574df2202c,d7f13c8d63ec4e2aa673fbb9cf9c6933,2,2,13,0,0.946679738
017d7ca8e0394b91aaadc9574df2202c,f9170dd6bc6442b4acd832747609b09a,10,15,6,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,09400e101c5d4b439cf9a26b03aae558,1,1,-7,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,0c7262dff33c4087bc660ccf40f92f9c,1,1,-48,0,0.829324139
01b2051f8941460d89945e3b02d1ce78,1c6721b1f63f4d30ba7746ea8af02a52,3,4,4,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,309ccf3cc4fe429d9bfbaef53d3fa479,1,1,-157,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,363837c182e04711840d896ae1e0339c,1,1,1,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,6e83e23f56544a19b94067c1c558d9c0,1,1,30,0,1.096041411
01b2051f8941460d89945e3b02d1ce78,91125ca626c5470eb145501f8c37f8db,28,29,3,0,0.85066152
01b2051f8941460d89945e3b02d1ce78,be502a7a43c44bf7b682698de79d9369,6,6,-3,0,0.829324139
01b2051f8941460d89945e3b02d1ce78,be95c065e45447c1bd8215ea6f130c7a,3,4,2,0,0.936011047
01b2051f8941460d89945e3b02d1ce78,d7f13c8d63ec4e2aa673fbb9cf9c6933,9,14,-11,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,ec341f459285443b8361f7f15638ff08,1,1,-4,0,0.797318066
01b2051f8941460d89945e3b02d1ce78,f7fb1952f56b4189b86a9f8b7862d2b8,1,1,-2,0,1.33075261
02b3a1bead9244c1ba2f857c7da8f82a,02b3a1bead9244c1ba2f857c7da8f82a,22,51,0,1,0.807986757
02b3a1bead9244c1ba2f857c7da8f82a,1fd0f6dadbc14ebc965faf6122190b96,2,2,7,0,0.807986757
02b3a1bead9244c1ba2f857c7da8f82a,2b09a08242b54983aec7063990fb3f66,1,2,-8,0,0.797318066
02b3a1bead9244c1ba2f857c7da8f82a,33a9d248b2e44588a5b07fc1342b9bc2,1,1,3,0,0.818655448
02b3a1bead9244c1ba2f857c7da8f82a,3c8a22d2f9c146ea956609e3ed4f2559,3,3,-3,0,1.128047483
02b3a1bead9244c1ba2f857c7da8f82a,58fc9094275e4c49be3f4ba6d4acc0a4,20,32,-2,0,1.106710102
02b3a1bead9244c1ba2f857c7da8f82a,6206fc6479014bb193084c32409dc1b9,30,30,1,0,0.797318066
02b3a1bead9244c1ba2f857c7da8f82a,66baf19b6b904b70922329068c63746d,1,1,-32,0,0.797318066
02b3a1bead9244c1ba2f857c7da8f82a,687055dad9fc40c3982478fe33ec01bf,1,1,6,0,1.245403083
02b3a1bead9244c1ba2f857c7da8f82a,6a5f020451db426dacba9e2ea3fcc62a,34,43,2,0,1.554795119
0380cd76a7d44bc3a4da1f15e4d68f89,0380cd76a7d44bc3a4da1f15e4d68f89,28,72,0,1,1.074704029
0380cd76a7d44bc3a4da1f15e4d68f89,070600601c4c439288445d2f0724807d,18,27,-3,0,0.861330211
0380cd76a7d44bc3a4da1f15e4d68f89,1823b6de7d334a7aaabc4570719af4d9,6,7,-1,0,1.33075261
0380cd76a7d44bc3a4da1f15e4d68f89,23b7673c8b5443108c2ef09382834a86,34,51,1,0,0.797318066
0380cd76a7d44bc3a4da1f15e4d68f89,24cf8786024543f19b89bc20034e60d7,1,1,-12,0,0.797318066
0380cd76a7d44bc3a4da1f15e4d68f89,66baf19b6b904b70922329068c63746d,1,1,-64,0,0.807986757
0380cd76a7d44bc3a4da1f15e4d68f89,901e92500aea43c79f19f1b279050668,2,2,2,0,0.797318066
0380cd76a7d44bc3a4da1f15e4d68f89,b2f0d654738f48158edff28e8d3a546e,1,1,9,0,0.797318066
0380cd76a7d44bc3a4da1f15e4d68f89,b71bac264efb4abd97015447bd490db6,1,1,-70,0,2.344278245
061c175cc90f45fbad883025394e78dd,061c175cc90f45fbad883025394e78dd,32,146,0,1,0.797318066
061c175cc90f45fbad883025394e78dd,9b9d0a249052413c869753b99682b0ac,1,1,-1,0,1.160053556
061c175cc90f45fbad883025394e78dd,dce46f8904594a62a6377a3587aaa663,31,35,-2,0,1.245403083
0680571d4698477995e41842c36a54b2,0680571d4698477995e41842c36a54b2,34,43,0,1,0.797318066
0680571d4698477995e41842c36a54b2,531db53f81f646edb0cdcfe0085b03b7,1,1,-6,0,0.829324139
0680571d4698477995e41842c36a54b2,56586aa865414f538729c7f7735d2bc6,4,4,2,0,0.807986757
0680571d4698477995e41842c36a54b2,66b5e16f4f75454fb5b8172079f0fa83,2,2,-1,0,1.064035338
0680571d4698477995e41842c36a54b2,9112f2bffece48e08c6d2287be204085,25,26,1,0,0.829324139
0680571d4698477995e41842c36a54b2,e2911e79efc2420eac45d9f671463d4b,4,4,-8,0,1.224065701
06882a8492d9499aa31555567f575ecb,06882a8492d9499aa31555567f575ecb,34,41,0,1,0.797318066
06882a8492d9499aa31555567f575ecb,d313cec988a84645bee413e8d4724a4b,1,1,4,0,0.797318066
06882a8492d9499aa31555567f575ecb,f03480cf4eba413194d7af52fc0e7f28,1,1,-2,0,1.160053556
06882a8492d9499aa31555567f575ecb,f293c508f409466a8f27ddd7d1e40b20,34,35,1,0,1.277409156
070600601c4c439288445d2f0724807d,0380cd76a7d44bc3a4da1f15e4d68f89,33,46,3,0,0.946679738
070600601c4c439288445d2f0724807d,070600601c4c439288445d2f0724807d,11,15,0,1,1.181390938
070600601c4c439288445d2f0724807d,1823b6de7d334a7aaabc4570719af4d9,24,37,2,0,0.85066152
070600601c4c439288445d2f0724807d,23b7673c8b5443108c2ef09382834a86,5,6,4,0,1.106710102
070600601c4c439288445d2f0724807d,24cf8786024543f19b89bc20034e60d7,26,30,-9,0,0.797318066
070600601c4c439288445d2f0724807d,4660ff2089114e8db82ceb26a4f329e3,1,1,8,0,0.797318066
070600601c4c439288445d2f0724807d,66ada10dde9f43018588f1ced9d477fc,1,1,-3,0,0.807986757
070600601c4c439288445d2f0724807d,66baf19b6b904b70922329068c63746d,2,2,-61,0,0.797318066
070600601c4c439288445d2f0724807d,78adeee1fa2c4fe0bc73f7bca9fcee86,1,1,-277,0,0.882667593
070600601c4c439288445d2f0724807d,7bd5586eb9d8484eb74a433ee7bfe499,6,9,9,0,0.85066152
070600601c4c439288445d2f0724807d,8a7f26e690f34dda97be16904518ca99,6,6,10,0,0.85066152
070600601c4c439288445d2f0724807d,901e92500aea43c79f19f1b279050668,5,6,5,0,1.032029265
070600601c4c439288445d2f0724807d,b2f0d654738f48158edff28e8d3a546e,17,23,12,0,0.797318066
070600601c4c439288445d2f0724807d,bec48fc2e1294c7eb3d0aca780d731b8,1,1,-17,0,0.797318066
070600601c4c439288445d2f0724807d,bf12c96466d840a69bed7020b3f18bb8,1,1,-1,0,0.818655448
070600601c4c439288445d2f0724807d,d6d02b6ef04e4f17805504500b8ce441,3,3,-62,0,0.797318066
070600601c4c439288445d2f0724807d,e20db35ced8544ddac5bc3839145e463,1,1,-346,0,0.978685811
070600601c4c439288445d2f0724807d,f60ee41ec635499abd48168342d32c2f,16,18,16,0,0.829324139
072a190fd302456290895f9f04d6940a,2fe14166dc9642c3bc666b86a57f943d,3,4,-8,0,0.861330211
072a190fd302456290895f9f04d6940a,30ead9794d4847abaf222ca966cc8630,7,7,-17,0,0.829324139
072a190fd302456290895f9f04d6940a,492a3bc6a1254f23a7998587961b22a4,4,4,1,0,0.797318066
072a190fd302456290895f9f04d6940a,4a29443515bb404cb8924e1c60a63b73,1,1,-80,0,0.829324139
072a190fd302456290895f9f04d6940a,52580888dadb4fe3baa795683ea227bd,3,4,-1,0,0.797318066
072a190fd302456290895f9f04d6940a,897b7f51242c44aab2205c72fdcbf4cd,1,1,-13,0,0.797318066
072a190fd302456290895f9f04d6940a,94cecc3f1e7d484b8e068e79241dfd73,1,1,-84,0,0.818655448
072a190fd302456290895f9f04d6940a,b71bac264efb4abd97015447bd490db6,3,3,5,0,0.797318066
072a190fd302456290895f9f04d6940a,c20993c944444fe085345591a8bd837e,1,1,-14,0,0.797318066
072a190fd302456290895f9f04d6940a,c76574d21bc14aeea7ecd0b027f39858,1,1,2,0,1.064035338
072a190fd302456290895f9f04d6940a,cfa457d1743848e4bb5e4beced6448ed,25,26,4,0,0.797318066
072a190fd302456290895f9f04d6940a,d646286c8051419bbc2e31dd1db55ca8,1,1,-298,0,0.807986757
072a190fd302456290895f9f04d6940a,eff0de7f2dbb42dfa1a2e686efab5b6d,2,2,-11,0,0.797318066
072a190fd302456290895f9f04d6940a,f00179e251a045b39c3f7a54f9aa4acc,1,1,-2,0,0.882667593
07b44a7a51e94c78b411c753fc39dab0,017d7ca8e0394b91aaadc9574df2202c,7,9,4,0,0.839992829
07b44a7a51e94c78b411c753fc39dab0,07b44a7a51e94c78b411c753fc39dab0,2,5,0,1,0.829324139
07b44a7a51e94c78b411c753fc39dab0,0c7262dff33c4087bc660ccf40f92f9c,3,4,-20,0,0.797318066
07b44a7a51e94c78b411c753fc39dab0,1c6721b1f63f4d30ba7746ea8af02a52,1,1,32,0,0.818655448
07b44a7a51e94c78b411c753fc39dab0,2d2580c9411c4972909db508d6956a58,3,3,7,0,1.256071774
07b44a7a51e94c78b411c753fc39dab0,6cd2dcaac46847d4a0bc53f296d90375,30,44,5,0,0.807986757
07b44a7a51e94c78b411c753fc39dab0,7d932b23e1c84326ae5aa4d3c0d813d1,2,2,-1,0,0.818655448
07b44a7a51e94c78b411c753fc39dab0,ab11d94c6c8948ea90b88f19d2cd502b,3,3,1,0,0.797318066
07b44a7a51e94c78b411c753fc39dab0,bb329d880ab54120adaf203a693bb203,1,1,14,0,0.914673666
07b44a7a51e94c78b411c753fc39dab0,c8e371568a0c4391b25796ae4e91952e,9,12,-3,0,0.797318066
07b44a7a51e94c78b411c753fc39dab0,d5e8e2bd12a2466b9d6d90855f0eb079,1,1,9,0,0.797318066
07b44a7a51e94c78b411c753fc39dab0,f992451ed6ad4e68bb9e68ad6be7c4be,1,1,3,0,0.85066152
08111f75e22d409998cf8b85bd431f0a,00ae5f0c51874a73a41ebea838d95682,5,6,-7,0,0.807986757
08111f75e22d409998cf8b85bd431f0a,37319e88176d4aefa91d7a9980dbae91,2,2,4,0,0.829324139
08111f75e22d409998cf8b85bd431f0a,4280927ec4d643238aa49c32f9e06c6c,3,4,1,0,0.818655448
08111f75e22d409998cf8b85bd431f0a,62bff51286ef4f348717a3cf6fe2318f,3,3,12,0,0.85066152
08111f75e22d409998cf8b85bd431f0a,71cec822bcff4f30a20e75dc63ef7b65,6,6,8,0,0.797318066
08111f75e22d409998cf8b85bd431f0a,73039f8c1eb9409cb4caee2cf968001e,1,1,-8,0,1.362758683
08111f75e22d409998cf8b85bd431f0a,a9ae0a3c070d455bb4369a8996313336,32,54,6,0,0.797318066
08111f75e22d409998cf8b85bd431f0a,b1cd0e7dc3ad4a8eb91a4bfdbeb025b0,1,1,10,0,0.818655448
08111f75e22d409998cf8b85bd431f0a,d391c8b6e56a43a7b654e9dee02d904b,3,3,-5,0,0.85066152
08111f75e22d409998cf8b85bd431f0a,e20db35ced8544ddac5bc3839145e463,4,6,-17,0,0.797318066
08be90ffbeea4795a138cd42ed8db56f,00ae5f0c51874a73a41ebea838d95682,1,1,3,0,2.546983372
08be90ffbeea4795a138cd42ed8db56f,08be90ffbeea4795a138cd42ed8db56f,34,165,0,1,0.797318066
08be90ffbeea4795a138cd42ed8db56f,1febb706d7a34005ae8711ed49c76e64,1,1,-4,0,1.117378793
08be90ffbeea4795a138cd42ed8db56f,3007433c8f584dcbb5ac159c1c5f2be3,31,31,1,0,0.807986757
08be90ffbeea4795a138cd42ed8db56f,35eb641ad1d845bbba54915bce75a962,2,2,-1,0,0.807986757
08be90ffbeea4795a138cd42ed8db56f,e20db35ced8544ddac5bc3839145e463,2,2,-7,0,1.832181082
09400e101c5d4b439cf9a26b03aae558,09400e101c5d4b439cf9a26b03aae558,24,98,0,1,0.818655448
09400e101c5d4b439cf9a26b03aae558,0c7262dff33c4087bc660ccf40f92f9c,3,3,-41,0,0.797318066
09400e101c5d4b439cf9a26b03aae558,1c6721b1f63f4d30ba7746ea8af02a52,1,1,11,0,0.797318066
09400e101c5d4b439cf9a26b03aae558,363837c182e04711840d896ae1e0339c,1,1,8,0,0.797318066
09400e101c5d4b439cf9a26b03aae558,7108f0e4c2584f1f9c471689ae4c885c,1,1,-2,0,0.797318066
09400e101c5d4b439cf9a26b03aae558,91125ca626c5470eb145501f8c37f8db,1,1,10,0,0.925342357
09400e101c5d4b439cf9a26b03aae558,a875096404ef4a9984b62d74cda916f9,8,13,-1,0,1.213397011
09400e101c5d4b439cf9a26b03aae558,a88efa7e50ce47159810ab553afa6d3a,33,40,2,0,0.85066152
09400e101c5d4b439cf9a26b03aae558,be502a7a43c44bf7b682698de79d9369,5,6,4,0,0.807986757
09400e101c5d4b439cf9a26b03aae558,be95c065e45447c1bd8215ea6f130c7a,1,2,9,0,0.978685811
09400e101c5d4b439cf9a26b03aae558,d7f13c8d63ec4e2aa673fbb9cf9c6933,15,18,-4,0,0.818655448
09400e101c5d4b439cf9a26b03aae558,ec341f459285443b8361f7f15638ff08,3,3,3,0,0.797318066
09400e101c5d4b439cf9a26b03aae558,f7906d6f59b9489a91d2ef40db5a474d,1,1,13,0,2.066892282
09b9678ddc3d452ea4a3d46e15826065,09b9678ddc3d452ea4a3d46e15826065,33,120,0,1,0.818655448
09b9678ddc3d452ea4a3d46e15826065,30ead9794d4847abaf222ca966cc8630,3,3,-5,0,0.797318066
09b9678ddc3d452ea4a3d46e15826065,4a29443515bb404cb8924e1c60a63b73,1,1,-68,0,1.117378793
09b9678ddc3d452ea4a3d46e15826065,897b7f51242c44aab2205c72fdcbf4cd,20,31,-1,0,1.149384865
09b9678ddc3d452ea4a3d46e15826065,c20993c944444fe085345591a8bd837e,22,34,-2,0,0.807986757
09b9678ddc3d452ea4a3d46e15826065,c76574d21bc14aeea7ecd0b027f39858,2,2,14,0,1.426770828
09b9678ddc3d452ea4a3d46e15826065,eff0de7f2dbb42dfa1a2e686efab5b6d,33,60,1,0,1.832181082
0a8f150a4cf747acbde62f4721823da3,0a8f150a4cf747acbde62f4721823da3,32,98,0,1,0.797318066
0a8f150a4cf747acbde62f4721823da3,2fe14166dc9642c3bc666b86a57f943d,1,1,-4,0,1.128047483
0a8f150a4cf747acbde62f4721823da3,ab8fdad974ae471f9f24c3f9dd04462e,31,32,1,0,0.797318066
0a8f150a4cf747acbde62f4721823da3,cb5fc7ef85d547c4be1a7439d0bf6052,1,1,-1,0,0.797318066
0b04c8e2f86d48c7aeb7e225819cd32b,0c7262dff33c4087bc660ccf40f92f9c,1,1,-65,0,0.797318066
0b04c8e2f86d48c7aeb7e225819cd32b,0d987bed3ffa4ed0b9a2e62e97b7b30f,1,1,38,0,0.978685811
0b04c8e2f86d48c7aeb7e225819cd32b,1c6721b1f63f4d30ba7746ea8af02a52,12,18,-13,0,0.882667593
0b04c8e2f86d48c7aeb7e225819cd32b,2ab1535aac1346ba8801535bf729ef37,7,9,-5,0,0.829324139
0b04c8e2f86d48c7aeb7e225819cd32b,2ae94c0cea4d480a9d5dca8fb1d7b542,4,4,8,0,0.829324139
0b04c8e2f86d48c7aeb7e225819cd32b,5152833676bf4c6cb317060be10f68db,3,4,-6,0,0.871998902
0b04c8e2f86d48c7aeb7e225819cd32b,64dbedb3ce544f6aae8e10e0cf10f16d,5,8,6,0,0.807986757
0b04c8e2f86d48c7aeb7e225819cd32b,8b9ae98743bd4d4a8a87dff1c1244211,2,2,-7,0,0.797318066
0b04c8e2f86d48c7aeb7e225819cd32b,d646286c8051419bbc2e31dd1db55ca8,1,1,-167,0,0.797318066
0b04c8e2f86d48c7aeb7e225819cd32b,d7f13c8d63ec4e2aa673fbb9cf9c6933,1,1,-28,0,0.797318066
0b04c8e2f86d48c7aeb7e225819cd32b,df1de691dafe4549a18a4398ee9dfaf9,1,1,-95,0,1.096041411
0b04c8e2f86d48c7aeb7e225819cd32b,f53da5fd9bfe412da4b80d4742563b6c,27,29,7,0,0.797318066
0c12af0a4e7f4002852cf84b2537c161,17f95d18bab743888e1736033dc3384d,1,1,-6,0,0.85066152
0c12af0a4e7f4002852cf84b2537c161,2b09a08242b54983aec7063990fb3f66,6,6,5,0,0.797318066
0c12af0a4e7f4002852cf84b2537c161,44a277ea44dc4ae689fab4b82f0b4098,1,1,2,0,0.807986757
0c12af0a4e7f4002852cf84b2537c161,4890121ce5d74576b4632b77cfc23398,2,2,-7,0,0.904004975
0c12af0a4e7f4002852cf84b2537c161,66baf19b6b904b70922329068c63746d,9,11,-19,0,0.818655448
0c12af0a4e7f4002852cf84b2537c161,6f8881a745ac4c358a68b92c3b4abe81,2,3,-1,0,0.797318066
0c12af0a4e7f4002852cf84b2537c161,7f544639412e40a9ba27f43b415362ab,1,1,-17,0,1.064035338
0c12af0a4e7f4002852cf84b2537c161,859e0b8d71694b12befb69ee698138f9,26,26,4,0,0.807986757
0c12af0a4e7f4002852cf84b2537c161,96bb2b3e85a34d8b9544514e89f6fe97,2,2,-5,0,0.797318066
0c12af0a4e7f4002852cf84b2537c161,ac4e9b54acfe4670b4634859c7263cb5,1,1,-3,0,0.797318066
0c12af0a4e7f4002852cf84b2537c161,c2fca3669923477ab966ded303dea31c,1,1,-12,0,0.839992829
0c12af0a4e7f4002852cf84b2537c161,df8191ec5e584c838a899c378941a566,5,5,3,0,0.797318066
0c12af0a4e7f4002852cf84b2537c161,f7002c8484354eceac57bc7bd62c76c1,1,1,-2,0,0.807986757
0c4079457ede49e3aeb5e86ed84bdf35,09b9678ddc3d452ea4a3d46e15826065,2,2,24,0,1.128047483
0c4079457ede49e3aeb5e86ed84bdf35,0c4079457ede49e3aeb5e86ed84bdf35,18,32,0,1,0.797318066
0c4079457ede49e3aeb5e86ed84bdf35,1157bd665ec4472fb58b751dc5099355,1,1,74,0,1.20272832
0c4079457ede49e3aeb5e86ed84bdf35,30ead9794d4847abaf222ca966cc8630,28,39,19,0,0.978685811
0c4079457ede49e3aeb5e86ed84bdf35,3434c10e561d488a914e0f7d71907abd,14,18,-24,0,1.405433447
0c4079457ede49e3aeb5e86ed84bdf35,38aea304b4fa46e1b29bb72f5cea4c93,30,58,2,0,0.797318066
0c4079457ede49e3aeb5e86ed84bdf35,4a29443515bb404cb8924e1c60a63b73,1,1,-44,0,0.807986757
0c4079457ede49e3aeb5e86ed84bdf35,4a92daef4d504e1792575a26502bb7b7,2,2,17,0,0.818655448
0c4079457ede49e3aeb5e86ed84bdf35,6ac8bb048b854999a47edb35fe627f11,3,3,18,0,0.85066152
0c4079457ede49e3aeb5e86ed84bdf35,897b7f51242c44aab2205c72fdcbf4cd,5,6,23,0,0.797318066
0c4079457ede49e3aeb5e86ed84bdf35,9de0d567bfa84fe5b77cb76f4a76a5d1,1,1,75,0,1.149384865
0c4079457ede49e3aeb5e86ed84bdf35,a7c6339ca1da4368a18d471f0519f877,33,34,10,0,0.807986757
0c4079457ede49e3aeb5e86ed84bdf35,b71bac264efb4abd97015447bd490db6,2,2,41,0,0.946679738
0c4079457ede49e3aeb5e86ed84bdf35,b8b9418ab322418d9db9b40d96af873a,14,15,8,0,0.914673666
0c4079457ede49e3aeb5e86ed84bdf35,bbc5139ca9024389a94db3a6f47dcff6,9,12,12,0,0.818655448
0c4079457ede49e3aeb5e86ed84bdf35,c20993c944444fe085345591a8bd837e,3,3,22,0,0.829324139
0c4079457ede49e3aeb5e86ed84bdf35,c2490bc612d146edbe786556fab3651b,4,4,11,0,0.797318066
0c4079457ede49e3aeb5e86ed84bdf35,e20db35ced8544ddac5bc3839145e463,1,1,-238,0,0.807986757
0c4079457ede49e3aeb5e86ed84bdf35,eff0de7f2dbb42dfa1a2e686efab5b6d,2,2,25,0,0.807986757
0c7262dff33c4087bc660ccf40f92f9c,017d7ca8e0394b91aaadc9574df2202c,2,2,24,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,01b2051f8941460d89945e3b02d1ce78,1,1,48,0,0.807986757
0c7262dff33c4087bc660ccf40f92f9c,07b44a7a51e94c78b411c753fc39dab0,2,2,20,0,1.33075261
0c7262dff33c4087bc660ccf40f92f9c,0c7262dff33c4087bc660ccf40f92f9c,22,51,0,1,0.893336284
0c7262dff33c4087bc660ccf40f92f9c,0d987bed3ffa4ed0b9a2e62e97b7b30f,5,10,103,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,139b097acfca451689d80c9c6eebdf7b,1,1,9,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,1ba8fef685d74a8194b9db252eb704fb,1,1,186,0,0.871998902
0c7262dff33c4087bc660ccf40f92f9c,1c6721b1f63f4d30ba7746ea8af02a52,7,8,52,0,0.818655448
0c7262dff33c4087bc660ccf40f92f9c,2024b4885bd14338a39b7b509acbbd02,3,3,13,0,0.882667593
0c7262dff33c4087bc660ccf40f92f9c,2ae94c0cea4d480a9d5dca8fb1d7b542,7,9,73,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,30ead9794d4847abaf222ca966cc8630,1,1,179,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,30f660a1feb34582a739722532524f79,1,1,14,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,3628bdce1dd2429ba924d2d4d09448d2,1,1,153,0,0.893336284
0c7262dff33c4087bc660ccf40f92f9c,362fcb0699a14845ab29b2340093e528,6,10,5,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,43ea1b823a4b4e51b7c694c10725db82,1,1,158,0,0.85066152
0c7262dff33c4087bc660ccf40f92f9c,4a29443515bb404cb8924e1c60a63b73,5,6,116,0,0.807986757
0c7262dff33c4087bc660ccf40f92f9c,64dbedb3ce544f6aae8e10e0cf10f16d,2,2,71,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,67a089198fcb4e1c8f2385786c2b296f,1,1,-130,0,0.807986757
0c7262dff33c4087bc660ccf40f92f9c,6e83e23f56544a19b94067c1c558d9c0,2,2,78,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,7028800abe7d4e27b613d1d6cbe26bf7,1,1,98,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,7040a13096d746ac84b8fac8d9752058,1,1,-133,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,73039f8c1eb9409cb4caee2cf968001e,1,1,-69,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,77ecef8eff6b4a2caea7707669bf7475,1,1,53,0,0.839992829
0c7262dff33c4087bc660ccf40f92f9c,78adeee1fa2c4fe0bc73f7bca9fcee86,4,5,-9,0,0.797318066
0c7262dff33c4087bc660ccf40f92f9c,7aa76d3e993840d8805f097cbdbcd44b,1,1,92,0,0.893336284
