"mod_hex_id","courseID","module.type","desc","L2","L2label","L1","L1label","order","unq_stu","sessions","days","events","totalTime","progress_i","recurse_i","forward_o","backward_o","sl","attempts","points","loads","load_time","plays","play_time","pauses","pause_time","seeks","seek_time","user_id"
"9112f2bffece48e08c6d2287be204085","MITxPRO+LASERxB1+1T2019","problem","Question #10","c07316dff77348caa08e94ddaed4bec3","Pre-Assessment (10 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",17,1,1,1,3,0.0833333333333333,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"56586aa865414f538729c7f7735d2bc6","MITxPRO+LASERxB1+1T2019","video","Why Engineering Leadership?","ff431411da1d4bb1ab793e366c040c22","Welcome (15 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",20,1,3,3,15,16.4833333333334,3,12,6,9,9,NA,NA,NA,NA,2,3.95,NA,NA,NA,NA,"a471709"
"b7f2b31585d94eb3bf86376714aa7070","MITxPRO+LASERxB1+1T2019","video","Leadership the MIT Way","ff431411da1d4bb1ab793e366c040c22","Welcome (15 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",22,1,3,3,10,4.36666666666667,3,7,4,6,6,NA,NA,NA,NA,1,3.4,NA,NA,NA,NA,"a471709"
"3f1c815879794b929260d224becaff7e","MITxPRO+LASERxB1+1T2019","html",NA,"ff431411da1d4bb1ab793e366c040c22","Welcome (15 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",24,1,3,3,4,16.6833333333334,4,0,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"81c864a886d54a6b8ff85f7d736f4f95","MITxPRO+LASERxB1+1T2019","video","Learning to Lead","ff431411da1d4bb1ab793e366c040c22","Welcome (15 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",26,1,2,2,2,0.05,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"eb2a0eb537344a9e891c761662e400b6","MITxPRO+LASERxB1+1T2019","html","Raw HTML","ff431411da1d4bb1ab793e366c040c22","Welcome (15 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",28,1,1,1,1,0.0166666666666667,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"5c5ceeee4562457ba6d41515aeebfbb1","MITxPRO+LASERxB1+1T2019","video","Leadership and the Three Perspectives","ff431411da1d4bb1ab793e366c040c22","Welcome (15 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",30,1,3,3,5,3.06666666666666,3,2,1,4,2,NA,NA,NA,NA,1,2.63333333333333,NA,NA,NA,NA,"a471709"
"9afd71a5298d4333b6849dfce1b9422c","MITxPRO+LASERxB1+1T2019","html",NA,"5b29c859c3444d36b16200841f174ef0","Schedule (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",33,1,2,2,6,3.45,3,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"daf8890a3c354459b8a962529aceb072","MITxPRO+LASERxB1+1T2019","html","Raw HTML","5b29c859c3444d36b16200841f174ef0","Schedule (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",34,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"b7719e26494940efa49512aedd0aac79","MITxPRO+LASERxB1+1T2019","html",NA,"45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",37,1,2,2,8,6.86666666666667,2,6,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"a49d1bb4328949299686242fd0be5584","MITxPRO+LASERxB1+1T2019","html",NA,"45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",39,1,1,1,1,0.0166666666666667,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"d4c3b003e8274e429d2fa688d73fde6d","MITxPRO+LASERxB1+1T2019","video","Video","45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",40,1,2,2,8,6.83333333333333,3,5,3,5,2,NA,NA,NA,NA,1,3.95,NA,NA,NA,NA,"a471709"
"b3323dfcc2d246d599e1c43b6be7751c","MITxPRO+LASERxB1+1T2019","html","Raw HTML","45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",41,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"d4f45188d3c84a02ba08454e6403a818","MITxPRO+LASERxB1+1T2019","lti_consumer","Yellowdig Discussion","45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",42,1,2,2,5,1.63333333333333,5,0,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"a8f52a1637e44afd96e621bf9efb473f","MITxPRO+LASERxB1+1T2019","html",NA,"45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",43,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"5bc03c8f16354d04bd51f5bb93559ad3","MITxPRO+LASERxB1+1T2019","lti_consumer","Register with Yellowdig Discussion","45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",44,1,1,1,1,2.93333333333333,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"a23ae40d7a9e4ee4828cc06415a3218c","MITxPRO+LASERxB1+1T2019","html",NA,"45117ed48057482ba7b2a5058a0fc21f","Discussion Forum (5 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",46,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"afbf7250b99d47bea07172749483ca97","MITxPRO+LASERxB1+1T2019","html",NA,"de22467102264b329f7bf1cc7c255958","Who's Taking the Course (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",49,1,1,1,2,0.0166666666666667,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"4e51676dc72045d99c19b9fa7b22f8bc","MITxPRO+LASERxB1+1T2019","html",NA,"d33327f68f5d47a59dc0bcb58476a308","Who's Teaching the Course (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",52,1,1,1,3,0.433333333333333,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"78ff5a07ecb5453ca82361aabca7c5ba","MITxPRO+LASERxB1+1T2019","html","Duplicate of 'Text'","d33327f68f5d47a59dc0bcb58476a308","Who's Teaching the Course (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",53,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"51970cfa30e643e894e66ae85c8024cc","MITxPRO+LASERxB1+1T2019","html",NA,"d33327f68f5d47a59dc0bcb58476a308","Who's Teaching the Course (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",55,1,1,1,1,0.5,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"c9c52446b6294aa5a9c2abaed536c37e","MITxPRO+LASERxB1+1T2019","html",NA,"d33327f68f5d47a59dc0bcb58476a308","Who's Teaching the Course (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",57,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"0c253dd0ca8e4fc3893a27d753757ef5","MITxPRO+LASERxB1+1T2019","html","Text","d33327f68f5d47a59dc0bcb58476a308","Who's Teaching the Course (2 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",58,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"c33c17be71ae4d588da7369472e5bb1b","MITxPRO+LASERxB1+1T2019","html",NA,"32616f24f209429aa74bcbd306f9594c","Grading and Completion Criteria (1 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",61,1,2,2,3,0.15,3,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"93679be414554a11b1893002f2229a93","MITxPRO+LASERxB1+1T2019","html",NA,"4a30852379b64421a0e98cd0e7118cb4","Certificate Information and CEUs (1 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",64,1,1,1,2,0.0333333333333334,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"7040a13096d746ac84b8fac8d9752058","MITxPRO+LASERxB1+1T2019","html",NA,"998f9bac3a954e3798b4a2c2e5feeb53","Learning Objectives (1 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",67,1,1,1,2,0.05,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"9a0dc646f934470daf08c4b56ccf73db","MITxPRO+LASERxB1+1T2019","html",NA,"88e7231ab5574ddf85d1db2efc79a807","Academic Integrity and Rules of Conduct (1 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",70,1,1,1,2,0.0166666666666667,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"fc0e049d56024bc9a02c9a9c435c3df7","MITxPRO+LASERxB1+1T2019","html",NA,"9c3abf77edcc4038ace4d6b932aff686","Software Requirements (1 min)","41ad78dff2594088a4eb8b6b7ce406f3","Week 0: Get Started (40 min)",73,1,1,1,2,0.0166666666666667,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"67a089198fcb4e1c8f2385786c2b296f","MITxPRO+LASERxB1+1T2019","html","Raw HTML","78bfd0b27639460682cba6b86208d978","Introduction to Strategy (3 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",77,1,4,4,14,0.266666666666667,1,13,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"64d48c6c9c7940639a932219a6c87198","MITxPRO+LASERxB1+1T2019","video","Setting the Stage: Strategy","78bfd0b27639460682cba6b86208d978","Introduction to Strategy (3 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",78,1,2,2,12,5.53333333333334,4,8,1,11,8,NA,NA,NA,NA,5,4.01666666666667,NA,NA,NA,NA,"a471709"
"b534b89233134e30a9b5645138bfa9ee","MITxPRO+LASERxB1+1T2019","html","Raw HTML","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",81,1,1,1,7,0.166666666666667,3,4,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"fc5d3a81023c41d8ab70b19d4c5c50eb","MITxPRO+LASERxB1+1T2019","html","Key Takeaways","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",82,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"296fbfa7fce5408484f55d759d80d7b7","MITxPRO+LASERxB1+1T2019","html","Reading ","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",83,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"0e37b720d23b4e7f8b313e79313fd107","MITxPRO+LASERxB1+1T2019","problem","Question #1","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",84,1,1,1,6,0.683333333333334,1,5,1,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"6875d67fdd5f48168b62719df449bebd","MITxPRO+LASERxB1+1T2019","problem","Question #2","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",85,1,1,1,2,0.133333333333334,1,1,0,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"d9c8d8c444a64dadbbb508652c721e17","MITxPRO+LASERxB1+1T2019","html","Raw HTML","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",87,1,1,1,2,0.05,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"6e13d61a7bdb44bca949c9f86fab3be5","MITxPRO+LASERxB1+1T2019","video","Understanding the Key Elements of Strategy","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",88,1,1,1,4,4.75,2,2,2,2,2,NA,NA,NA,NA,1,3.86666666666667,NA,NA,NA,NA,"a471709"
"7ddaf94446db4e3d8f70d0ed3883700d","MITxPRO+LASERxB1+1T2019","html","Duplicate of 'Raw HTML'","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",89,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"195f78799f984cc2b06c48dfe36be751","MITxPRO+LASERxB1+1T2019","problem","Question #1","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",90,1,1,1,3,0.05,0,3,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"f924752d8a1149668870b1e7698486f7","MITxPRO+LASERxB1+1T2019","html","Raw HTML","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",92,1,1,1,2,0.533333333333334,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"d0c74f735e024943943e40333d6d337f","MITxPRO+LASERxB1+1T2019","video","Understanding Your Company's Strategy","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",93,1,1,1,7,8.35000000000001,3,4,1,6,4,NA,NA,NA,NA,2,2.36666666666667,NA,NA,NA,NA,"a471709"
"2b160a91c44d44c89ba74b6b07b25629","MITxPRO+LASERxB1+1T2019","html","Duplicate of 'Raw HTML'","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",94,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"983f8ff320594b279a7f4a6fe132f9c5","MITxPRO+LASERxB1+1T2019","problem","Question #1","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",95,1,1,1,3,5.75,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"35adfa5d923046aebabfefd98f35ff05","MITxPRO+LASERxB1+1T2019","problem","Question #2","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",96,1,1,1,6,0.616666666666666,1,5,1,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"b6f8a98476224da1b40e555ececc7ed8","MITxPRO+LASERxB1+1T2019","problem","Question #3","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",97,1,1,1,7,0.8,1,6,1,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"86e22cb5fe0e4b47a9489ecddf7ed78f","MITxPRO+LASERxB1+1T2019","problem","Question #4","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",98,1,1,1,3,3.13333333333334,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"12aa6e1672ac4e7aa6449a7a8609cd72","MITxPRO+LASERxB1+1T2019","html","Raw HTML","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",100,1,1,1,3,0.0166666666666667,0,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"a1f2f12debe5432fb7a70bcd12bacfb9","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2","Question #1","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",101,1,1,1,12,2.8,1,11,1,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"78f30e4dcac84e3cbea8b2cc6e0d62b3","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2","Question #2","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",102,1,1,1,16,3.2,3,13,1,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"309ccf3cc4fe429d9bfbaef53d3fa479","MITxPRO+LASERxB1+1T2019","html","Duplicate of 'Raw HTML'","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",104,1,1,1,2,0.233333333333333,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"4c943503763e4e349906eea3ed3c8e86","MITxPRO+LASERxB1+1T2019","problem","Reflection Question","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",105,1,1,1,2,0.166666666666667,0,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"bee9f506f4a845b0bc68b6b1caee58a2","MITxPRO+LASERxB1+1T2019","html","Duplicate of 'Duplicate of 'Raw HTML''","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",106,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"bc42d26810654ea9a1df1efe1e58c7d5","MITxPRO+LASERxB1+1T2019","survey",NA,"d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",107,1,1,1,8,1.46666666666666,2,6,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"a0a418b8540d479fa6e0f653b701da8b","MITxPRO+LASERxB1+1T2019","survey",NA,"d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",108,1,1,1,2,22.5166666666667,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"7af822066add4e7f8e007e4eee31a8bf","MITxPRO+LASERxB1+1T2019","html","Raw HTML","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",110,1,1,1,1,0.0166666666666667,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"0c9dea3b3a84482fbc9ce8487ef5ae94","MITxPRO+LASERxB1+1T2019","html","Optional Activities","d968714ed24b4b5ab85fcc769d1f6ce6","What Is Strategy? (25 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",111,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"d646286c8051419bbc2e31dd1db55ca8","MITxPRO+LASERxB1+1T2019","html","Raw HTML","13a6d46e04284ad1868e9a712f50d31f","How Strategy Is Made and How You Can Make It for Your Group (20 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",114,1,3,2,7,8.81666666666667,1,6,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"5ae019b6b8404464a9b33b495b971f1d","MITxPRO+LASERxB1+1T2019","html","Key Takeaways","13a6d46e04284ad1868e9a712f50d31f","How Strategy Is Made and How You Can Make It for Your Group (20 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",115,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"b78502985aa44be295c7f910dbf6d461","MITxPRO+LASERxB1+1T2019","html","Text","13a6d46e04284ad1868e9a712f50d31f","How Strategy Is Made and How You Can Make It for Your Group (20 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",116,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"12c07ec131f6403eaff4fe6e306f3630","MITxPRO+LASERxB1+1T2019","html","Duplicate of 'Raw HTML'","13a6d46e04284ad1868e9a712f50d31f","How Strategy Is Made and How You Can Make It for Your Group (20 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",117,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
"267f883678b24aed855fde42524975d9","MITxPRO+LASERxB1+1T2019","problem","Question #1","13a6d46e04284ad1868e9a712f50d31f","How Strategy Is Made and How You Can Make It for Your Group (20 min)","b81f7ccf60e1421ba61ca2e20972139d","Week 1: Strategy (2.5 hrs)",118,1,1,1,3,0.5,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a471709"
