source,target,stds,path,dis,sl,weight
043d02d4e89541cdb2c73ca0d2eca377,151ff258d4a74e6dbe9efde0ce31b457,1,1,107,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,1afa468dc7ce4b91a590366c2a697707,66,86,16,0,1.229337307
043d02d4e89541cdb2c73ca0d2eca377,1c264c5f7377466b9165af2037ec7924,2,2,617,0,0.845446668
043d02d4e89541cdb2c73ca0d2eca377,1ee01257a4174216a0bf6d64ad67decf,244,276,1,0,2.097661372
043d02d4e89541cdb2c73ca0d2eca377,1f5002403e13485da7e7b1f5896e81ee,1,1,126,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,2126522cd4b94bd68b2999261978d881,1,1,68,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,26772bf1f08f4f96ab44e6007c4c6976,4,4,81,0,0.854586921
043d02d4e89541cdb2c73ca0d2eca377,27bf430c96cb4d8da7368c4697de187b,1,1,-80,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,2ad839c226ab44539d98e2a1e84e439f,4,4,46,0,0.854586921
043d02d4e89541cdb2c73ca0d2eca377,2aed08cdf76c457d88c9e15470bd6585,1,1,604,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,2bd1769f30ce460b8cf38f3b71207d38,4,4,-14,0,0.854586921
043d02d4e89541cdb2c73ca0d2eca377,2c91f40c1d484adbbe41b43c1dd57fce,1,1,-16,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,2e1dcff64f8741438099a3b28ba6c42d,2,2,-52,0,0.845446668
043d02d4e89541cdb2c73ca0d2eca377,2f6febb9f2514c06827aa6a4bfe1e69d,8,8,-71,0,0.872867428
043d02d4e89541cdb2c73ca0d2eca377,3763b9f526ae44f2ac2ac49749c15661,219,304,-10,0,2.225624918
043d02d4e89541cdb2c73ca0d2eca377,401ee1f6f3684be7b6124490f34adc5a,2,2,-81,0,0.845446668
043d02d4e89541cdb2c73ca0d2eca377,432e2e03af924d10b164b60c5fcb86a1,18,19,8,0,0.923138821
043d02d4e89541cdb2c73ca0d2eca377,497ff981f4384b3897c43a1b51306d5d,1,1,194,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,49bc2f8db38b47f9b378f26dde2a6e64,1,1,54,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,54ce11d3d7d146868c49330c5988da72,5,5,12,0,0.859157048
043d02d4e89541cdb2c73ca0d2eca377,5bdb6e60ab5c477f9244243bacb6c984,4,4,-21,0,0.854586921
043d02d4e89541cdb2c73ca0d2eca377,5fa68b182e974d6b82927d21dd4e4f9a,8,8,-5,0,0.872867428
043d02d4e89541cdb2c73ca0d2eca377,5fe15241fc4840f1a7fb294182265c39,307,549,9,0,3.345305949
043d02d4e89541cdb2c73ca0d2eca377,6ac9f21a57ba4218b9e3b13a36f263be,3,3,48,0,0.850016795
043d02d4e89541cdb2c73ca0d2eca377,6ad12d818d9a441c87b8c41450b11f12,3,3,24,0,0.850016795
043d02d4e89541cdb2c73ca0d2eca377,8460c1a442324bf6a54498d85b28cfe0,1,1,66,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,89f61d355af44e16ac1f9654029f89e0,3,3,52,0,0.850016795
043d02d4e89541cdb2c73ca0d2eca377,8b1109f1bac740fc8974fb4eca386560,3,3,33,0,0.850016795
043d02d4e89541cdb2c73ca0d2eca377,8f607acba97e43d5b0426a4cccc4e61f,1,1,-75,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,8feb7788f1184ed2ad654a08738e6e3b,1,1,175,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,9e07d9bd17d84172858e4e2d7c7f3e4b,4,4,40,0,0.854586921
043d02d4e89541cdb2c73ca0d2eca377,a122be78c0d543548d7ba0efee3b9203,1,1,619,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,a137964dcca34365ba31a7563531e07b,12,13,-7,0,0.895718061
043d02d4e89541cdb2c73ca0d2eca377,a67e937f9f1941a9bb6052316e2f2fc4,3,3,-61,0,0.850016795
043d02d4e89541cdb2c73ca0d2eca377,b10ef23438f9466882d17e3f0abd0149,8,8,-9,0,0.872867428
043d02d4e89541cdb2c73ca0d2eca377,b18bcca1d2984ccca2bbab4c41e85de5,1,1,-13,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,b4e40f400718476dad4c66477ccb68d0,6,6,4,0,0.863727175
043d02d4e89541cdb2c73ca0d2eca377,b6a4f407524b40eeb08d984b32836876,1,1,19,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,c076a6e427c34d0c99c5bb95cbce05e5,7,7,47,0,0.868297301
043d02d4e89541cdb2c73ca0d2eca377,c9b70711831043beafffd7e1f034a339,1,1,36,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,ca856b87daac457ab8b54e03644f4264,33,34,5,0,0.991690721
043d02d4e89541cdb2c73ca0d2eca377,d1676d2cecee4010a1bfe838e2e963e0,1,1,590,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,d457def4b5744eda84b61b030ba37c4d,1,1,11,0,0.840876541
043d02d4e89541cdb2c73ca0d2eca377,d4f85f1570bf4ced82ef64cab4fa68f4,7,7,3,0,0.868297301
043d02d4e89541cdb2c73ca0d2eca377,d538c2a9c6004cc3b62a2514ff7d24f5,8,9,-76,0,0.877437555
