source,target,stds,path,dis,sl,weight
064f627c77a54926aac5e4c6b665a883,3300940085ca4f1fba64869b88a8bd3c,1,1,302,0,0.83186587
064f627c77a54926aac5e4c6b665a883,3a515431ad5d4619b97924675284a684,29,29,6,0,1.047413859
064f627c77a54926aac5e4c6b665a883,3b8342fbe7e1473ba44ee109673c5f1c,16,16,3,0,0.947338007
064f627c77a54926aac5e4c6b665a883,3e3428242983494095b0d25bad62a657,8,10,-3,0,0.901149152
064f627c77a54926aac5e4c6b665a883,4d80bdddc8fe4cf4bf5c05efb70ad6a9,34,37,2,0,1.108998998
064f627c77a54926aac5e4c6b665a883,50d4b24c0dfd4452a253ac7a61291669,2,2,113,0,0.839564013
064f627c77a54926aac5e4c6b665a883,578c2b6ddddd4e34af9d122be164f33c,1,1,232,0,0.83186587
064f627c77a54926aac5e4c6b665a883,57b361f6d4ca424299264c668e836e47,2,3,-60,0,0.847262155
064f627c77a54926aac5e4c6b665a883,5bdb6e60ab5c477f9244243bacb6c984,1,1,-374,0,0.83186587
064f627c77a54926aac5e4c6b665a883,5f4a737d4d744b21a68e7f81caaaa00c,2,2,-136,0,0.839564013
064f627c77a54926aac5e4c6b665a883,66e3bd0917b64e4e96809be332b6d1a2,1,1,268,0,0.83186587
064f627c77a54926aac5e4c6b665a883,6a3fd2c28384465589f148598410fbdd,1,1,-13,0,0.83186587
064f627c77a54926aac5e4c6b665a883,6ad12d818d9a441c87b8c41450b11f12,1,1,-329,0,0.83186587
064f627c77a54926aac5e4c6b665a883,744dad1a12a449ebbfc22c507e1e0e1f,2,2,271,0,0.839564013
064f627c77a54926aac5e4c6b665a883,797a6e6ad6a9498396d577b377aec258,2,2,-17,0,0.839564013
064f627c77a54926aac5e4c6b665a883,7a1a2c4aab5241b785fdaf08add5fdf5,2,3,-24,0,0.847262155
064f627c77a54926aac5e4c6b665a883,7afbe0f3ab05461ab5a3765ad3631052,4,4,-58,0,0.854960298
064f627c77a54926aac5e4c6b665a883,8fba3f66ee7a4a218d411662d248a54d,1,1,-10,0,0.83186587
064f627c77a54926aac5e4c6b665a883,90efb799135b4a83860d413d182e62af,1,1,-12,0,0.83186587
064f627c77a54926aac5e4c6b665a883,915635f353604d5b93702e095abc84c5,1,1,244,0,0.83186587
064f627c77a54926aac5e4c6b665a883,91b21144d1b5408d956b8a08c06ead48,1,1,-2,0,0.83186587
064f627c77a54926aac5e4c6b665a883,93168ca1ec6a4944b57d75ac98797c0b,1,1,-69,0,0.83186587
064f627c77a54926aac5e4c6b665a883,a0d6d2f7082b4433804bd300cdc2ccd8,1,1,177,0,0.83186587
064f627c77a54926aac5e4c6b665a883,a122be78c0d543548d7ba0efee3b9203,1,1,266,0,0.83186587
064f627c77a54926aac5e4c6b665a883,a27e6ccbd699476c823afe67c91324cf,128,203,5,0,2.386890642
064f627c77a54926aac5e4c6b665a883,a653f4a798964771b51fbc7cb8a7a276,1,1,-19,0,0.83186587
064f627c77a54926aac5e4c6b665a883,a67e937f9f1941a9bb6052316e2f2fc4,1,1,-414,0,0.83186587
064f627c77a54926aac5e4c6b665a883,abdacc6701224360a3f86b8be3f366bf,3,3,-5,0,0.847262155
064f627c77a54926aac5e4c6b665a883,ad02db4c9df74936a7ecf964b1697197,2,2,-63,0,0.839564013
064f627c77a54926aac5e4c6b665a883,ad172c9eaecf4a59bba2238ca2bb3990,12,12,7,0,0.916545437
064f627c77a54926aac5e4c6b665a883,b31aa53037a74719ba3eb845306e4374,1,1,-29,0,0.83186587
064f627c77a54926aac5e4c6b665a883,bfdcc71b035149749d2febc1609b36b7,1,1,315,0,0.83186587
064f627c77a54926aac5e4c6b665a883,c3a17ced051f48f9aecf9ed2dba5040e,1,1,273,0,0.83186587
064f627c77a54926aac5e4c6b665a883,c3dc70e138fc4f9a8ef62602347dfd2d,2,2,-43,0,0.839564013
064f627c77a54926aac5e4c6b665a883,c9543052dcba40b58909ec53da262aaa,1,1,-194,0,0.83186587
