id,courseID,mod_type,order,chpModLabel,seqModLabel,stds,count,x,y
5982f524a99e420f8aeee7d90187dd55,MITxPRO+AMxB+1T2018,video,368,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Basic Mechanics of Metals,62,457,-628.27057f,-914.34344f
4f37a9d9ffc24f5e82cc2cb1409df6f3,MITxPRO+AMxB+1T2018,html,369,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Html,7,8,-491.37268f,-1041.5778f
2ffd17accc734a7b833cff39cca5c9f9,MITxPRO+AMxB+1T2018,html,370,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Metals-Html,5,7,-997.81024f,-843.3788f
cee509fdc136413c8c3e182d487c2b86,MITxPRO+AMxB+1T2018,html,371,Weeks 4-5: The AM Design Space (195 min),Process-Specific Design Principles-Html,82,222,-699.2837f,-936.1912f
ad02db4c9df74936a7ecf964b1697197,MITxPRO+AMxB+1T2018,html,372,Weeks 4-5: The AM Design Space (195 min),The 3DMIT Design Kit-Html,76,257,-847.3746f,-1180.1088f
65596489f9b542e490757e53a60af97c,MITxPRO+AMxB+1T2018,video,373,Weeks 4-5: The AM Design Space (195 min),The 3DMIT Design Kit-The 3DMIT Design Kit,56,398,-888.87964f,-1139.1082f
34037bd4b27b40fc8bf9bbaf818a3e43,MITxPRO+AMxB+1T2018,html,374,Weeks 4-5: The AM Design Space (195 min),The 3DMIT Design Kit-Html,5,5,-1205.9938f,-923.4584f
57b361f6d4ca424299264c668e836e47,MITxPRO+AMxB+1T2018,html,375,Weeks 4-5: The AM Design Space (195 min),Investigating the 3DMIT Kit-Html,106,589,-903.1193f,-1257.6614f
5a6ade785e5944dc9bba9be67da62d09,MITxPRO+AMxB+1T2018,html,376,Weeks 4-5: The AM Design Space (195 min),Investigating the 3DMIT Kit-Html,4,6,-1310.6359f,-1138.4949f
7afbe0f3ab05461ab5a3765ad3631052,MITxPRO+AMxB+1T2018,html,377,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Html,103,282,-1018.07214f,-1318.6514f
7a2bcd65cf024f3684c99f341cb74362,MITxPRO+AMxB+1T2018,problem,378,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 1,70,382,-1129.1726f,-1248.4323f
0b8e4be0cef9409cabbce305b9eb4e11,MITxPRO+AMxB+1T2018,problem,379,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 2,64,251,-1188.0328f,-1260.41f
e90f5c8e7b2e449b8d756039eeb35852,MITxPRO+AMxB+1T2018,problem,380,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 3,65,272,-1220.9646f,-1294.2817f
a51bda095c98420a93e81d2dec7e2961,MITxPRO+AMxB+1T2018,problem,381,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 4,63,240,-1213.6031f,-1339.0914f
fff3e875d114460785d458c9a20db4c4,MITxPRO+AMxB+1T2018,problem,382,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Lobby-Question 5,61,353,-1179.8479f,-1382.1068f
3a32d27772ce468e941a09b8dd76aec3,MITxPRO+AMxB+1T2018,html,383,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Html,86,205,-1134.8059f,-1454.9773f
5b07632f8a4b448a97fc1841e9822fa4,MITxPRO+AMxB+1T2018,problem,384,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 1,57,302,-1260.6079f,-1492.2942f
0956212ccaac4df68948e45a10dbb1d4,MITxPRO+AMxB+1T2018,problem,385,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 2,59,257,-1319.5791f,-1506.6667f
519ecd71e1c5481cba184e5d6ed7f2ac,MITxPRO+AMxB+1T2018,html,386,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Html,5,14,-1444.757f,-1369.3223f
17d557337c9c42d3b5b9b1220d2a8b07,MITxPRO+AMxB+1T2018,problem,387,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 3,60,208,-1363.7797f,-1529.949f
5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,MITxPRO+AMxB+1T2018,problem,388,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 4,57,319,-1365.4885f,-1584.0963f
577e63c5db5f4ce08d3b9fd4bc253192,MITxPRO+AMxB+1T2018,problem,389,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 5,56,321,-1316.7793f,-1614.7042f
2855e7a0df954abaa30be35826f21bbc,MITxPRO+AMxB+1T2018,problem,390,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 6,57,217,-1266.9938f,-1625.1719f
f0e8270c2e6d4b9093c9d434401f1080,MITxPRO+AMxB+1T2018,problem,391,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Portico-Question 7,56,327,-1215.8817f,-1631.6462f
c3dc70e138fc4f9a8ef62602347dfd2d,MITxPRO+AMxB+1T2018,html,392,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Html,78,161,-1132.4774f,-1648.0917f
4c6bbce728d64d46b615252950aa99c5,MITxPRO+AMxB+1T2018,problem,393,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 1,52,256,-1179.3345f,-1754.261f
b302b1e3680b47bcb5aea5e985dcd0ce,MITxPRO+AMxB+1T2018,problem,394,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 2,51,225,-1205.5925f,-1803.7589f
15335471891841108d686d567db618a6,MITxPRO+AMxB+1T2018,problem,395,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 3,52,245,-1217.1544f,-1853.4313f
cf9c03aed3cc46cab0d3d363b36d4a3f,MITxPRO+AMxB+1T2018,problem,396,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 4,50,303,-1197.0631f,-1902.7081f
b8e69ef94fbb4d51b4a8420c4ba7d94c,MITxPRO+AMxB+1T2018,problem,397,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 5,52,269,-1147.9039f,-1923.0883f
80fee6d1156d4c2285bb094b6759c96b,MITxPRO+AMxB+1T2018,problem,398,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 6,52,221,-1101.4059f,-1908.4171f
5515b1ce594c44018624eba452487dd8,MITxPRO+AMxB+1T2018,problem,399,Weeks 4-5: The AM Design Space (195 min),Concept Questions: 3DMIT Dome-Question 7,53,248,-1062.074f,-1879.3693f
de6931cbf03f4c25a93022f69f40e59d,MITxPRO+AMxB+1T2018,html,400,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Html,79,263,-900.84436f,-1757.2489f
aad06a85014b41a4a81a735ef2aa3af7,MITxPRO+AMxB+1T2018,problem,401,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 1,51,218,-866.16974f,-1822.7316f
33e3d11404154320b5548507b3627617,MITxPRO+AMxB+1T2018,problem,402,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 2,51,225,-850.9225f,-1866.7808f
8b88b65b13a6434c86a069af38d754e9,MITxPRO+AMxB+1T2018,problem,403,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 3,51,252,-871.8561f,-1910.5476f
0e554069f4c04108abd5c2b1e02bb8df,MITxPRO+AMxB+1T2018,problem,404,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 4,50,288,-925.9786f,-1903.1011f
3bc7c0a659644f1994fb732fdb44695c,MITxPRO+AMxB+1T2018,problem,405,Weeks 4-5: The AM Design Space (195 min),Concept Questions: Integrative Process Principles-Question 5,50,227,-925.05707f,-1846.1931f
b31aa53037a74719ba3eb845306e4374,MITxPRO+AMxB+1T2018,html,406,Weeks 4-5: The AM Design Space (195 min),Introduction-Html,77,182,-831.08026f,-1732.7234f
75140a4c4a7248179d04fa2a1ab985d5,MITxPRO+AMxB+1T2018,html,407,Weeks 4-5: The AM Design Space (195 min),Lattice Types and Cell Geometries-Html,62,103,-773.0185f,-1717.01f
13d1f65fede84bdcb51f77e7f6419a99,MITxPRO+AMxB+1T2018,html,408,Weeks 4-5: The AM Design Space (195 min),Mechanical Properties of AM Lattices-Html,62,100,-730.25757f,-1703.6884f
916c4d42d9ae47d5bff2c22d55e56769,MITxPRO+AMxB+1T2018,html,409,Weeks 4-5: The AM Design Space (195 min),Software Tools and References-Html,61,153,-688.828f,-1688.6094f
4e2af15f0e154332990f5c331e2c073a,MITxPRO+AMxB+1T2018,html,410,Weeks 4-5: Data Representation and Build Preparation (105 min),Introduction-Html,71,181,-645.0662f,-1671.1097f
7a1a2c4aab5241b785fdaf08add5fdf5,MITxPRO+AMxB+1T2018,html,411,Weeks 4-5: Data Representation and Build Preparation (105 min),STL Files-Html,86,233,-608.3464f,-1637.1915f
604cd4d206d940269789ea412845f1e8,MITxPRO+AMxB+1T2018,html,412,Weeks 4-5: Data Representation and Build Preparation (105 min),AMF/3MF Files-Html,81,186,-565.65765f,-1649.0277f
22b9e7f1eabc4cb28d8af1feaa0bc27d,MITxPRO+AMxB+1T2018,problem,413,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 1,87,552,-536.3599f,-1598.0931f
40671f6f48fb4803989d7bf3864904e2,MITxPRO+AMxB+1T2018,problem,414,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 2,72,305,-515.30585f,-1656.2058f
47ab5c72ed4f4a38a6f760e0bfa008f2,MITxPRO+AMxB+1T2018,problem,415,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 3,72,329,-476.33832f,-1632.9647f
a653f4a798964771b51fbc7cb8a7a276,MITxPRO+AMxB+1T2018,problem,416,Weeks 4-5: Data Representation and Build Preparation (105 min),Concept Questions-Question 4,71,303,-480.92722f,-1586.8032f
611f718731804acf8b5f757f24bcdf64,MITxPRO+AMxB+1T2018,html,417,Weeks 4-5: Data Representation and Build Preparation (105 min),Introduction-Html,67,115,-513.8303f,-1547.8f
797a6e6ad6a9498396d577b377aec258,MITxPRO+AMxB+1T2018,html,418,Weeks 4-5: Data Representation and Build Preparation (105 min),Vector Toolpaths-Html,47,60,-301.8893f,-841.5296f
2e48e055fb4146e9b149086c1385037d,MITxPRO+AMxB+1T2018,html,419,Weeks 4-5: Data Representation and Build Preparation (105 min),Raster Toolpaths-Html,45,55,-292.78458f,-809.3136f
51c336e9fc974fe6b345ef354ed29bbb,MITxPRO+AMxB+1T2018,html,420,Weeks 4-5: Data Representation and Build Preparation (105 min),G-Code-Html,48,120,-282.54495f,-770.96454f
6a3fd2c28384465589f148598410fbdd,MITxPRO+AMxB+1T2018,html,422,Weeks 4-5: Data Representation and Build Preparation (105 min),Materialise Magics-Html,55,107,-270.33713f,-725.2897f
90efb799135b4a83860d413d182e62af,MITxPRO+AMxB+1T2018,video,423,Weeks 4-5: Data Representation and Build Preparation (105 min),Materialise Magics-Materialise Magics Demonstration Video,27,268,-259.54016f,-668.76166f
45fb3c2b451642e89378499970aaaf15,MITxPRO+AMxB+1T2018,html,424,Weeks 4-5: Data Representation and Build Preparation (105 min),Ultimaker Cura-Html,48,128,-212.41397f,-438.3365f
8fba3f66ee7a4a218d411662d248a54d,MITxPRO+AMxB+1T2018,video,425,Weeks 4-5: Data Representation and Build Preparation (105 min),Ultimaker Cura-Ultimaker Cura Demonstration,20,118,-256.0697f,-463.248f
ca8aac0be163430e8baaad776c32ddd2,MITxPRO+AMxB+1T2018,html,426,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Defining the Design and Performance Space-Html,73,172,-205.23874f,-385.3757f
e07603058e9043579d9f2f17be10b866,MITxPRO+AMxB+1T2018,video,427,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Defining the Design and Performance Space-Defining the Design and Performance Space,46,395,-189.1004f,-320.1893f
0da137981c784fff80a5768bc626dca7,MITxPRO+AMxB+1T2018,html,428,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Formulation and Implementation of Topology Optimization-Html,67,224,-186.34566f,-254.1811f
e588e625f78049a5aed0c685e1fc9500,MITxPRO+AMxB+1T2018,video,429,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Formulation and Implementation of Topology Optimization-The Inverse Problem and Formulation of Topology Optimization,47,366,-248.95625f,-266.27643f
abdacc6701224360a3f86b8be3f366bf,MITxPRO+AMxB+1T2018,video,430,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Formulation and Implementation of Topology Optimization-The SIMP Method of Topology Optimization,43,273,-236.30556f,-203.64868f
202fe760f26e4bd7a5a9cd1926e3f678,MITxPRO+AMxB+1T2018,html,431,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-Html,65,210,-154.073f,-205.04858f
3e3428242983494095b0d25bad62a657,MITxPRO+AMxB+1T2018,video,432,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-Computatiol Design of a High-Performance Wheel,36,201,-181.49852f,-150.29404f
91b21144d1b5408d956b8a08c06ead48,MITxPRO+AMxB+1T2018,html,433,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-Html,0,0,19.346949f,272.3425f
fed8304bb7184050aaaa4d9ab2089745,MITxPRO+AMxB+1T2018,html,434,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Introduction-IFrame Tool,1,6,-212.4449f,209.84357f
064f627c77a54926aac5e4c6b665a883,MITxPRO+AMxB+1T2018,problem,435,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 1,87,551,-90.91087f,-160.56325f
efb26d7be5e646dca9278cde2f59dbc3,MITxPRO+AMxB+1T2018,problem,436,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 2,62,232,-136.10968f,-97.12888f
4d80bdddc8fe4cf4bf5c05efb70ad6a9,MITxPRO+AMxB+1T2018,problem,437,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 3,59,337,-175.12308f,-62.475338f
3b8342fbe7e1473ba44ee109673c5f1c,MITxPRO+AMxB+1T2018,problem,438,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 4,58,224,-136.6308f,-28.179008f
ef612a0ce30d4b788653a525216f7837,MITxPRO+AMxB+1T2018,problem,439,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 5,59,249,-88.06493f,-39.752827f
a27e6ccbd699476c823afe67c91324cf,MITxPRO+AMxB+1T2018,html,440,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Generative Design at Autodesk-Html,58,134,12.730719f,-144.53775f
3a515431ad5d4619b97924675284a684,MITxPRO+AMxB+1T2018,video,441,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Generative Design at Autodesk-Generative Design at Autodesk ,26,118,44.763588f,-109.49574f
ad172c9eaecf4a59bba2238ca2bb3990,MITxPRO+AMxB+1T2018,html,442,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Advanced Topology Optimization for AM-Html,44,109,87.21743f,-146.4469f
b4b721ff8e98417a9ffd504f445c8998,MITxPRO+AMxB+1T2018,video,443,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Advanced Topology Optimization for AM-Advanced Topology Optimization for AM,27,177,87.88224f,-199.03154f
d9dd2a4989284d94b66c5a100745f102,MITxPRO+AMxB+1T2018,html,444,Weeks 4-5: Implementing DfAM (4 hrs),Introduction-Html,63,154,145.83073f,-170.9139f
4e7f6237dba14b9cabab572a9032820e,MITxPRO+AMxB+1T2018,html,445,Weeks 4-5: Implementing DfAM (4 hrs),Traditional Design for Manufacturing and Assembly (DFMA)-Html,61,108,192.28069f,-191.64456f
dfa2734715da48a083fe836252dac452,MITxPRO+AMxB+1T2018,html,446,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Innovation Process-Html,64,119,227.5279f,-211.26704f
6209866a51f94d1982106374115c7594,MITxPRO+AMxB+1T2018,html,447,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html,73,155,264.9177f,-239.86409f
2850ec8902554b2db863515391feae48,MITxPRO+AMxB+1T2018,html,448,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html,1,1,1954.7732f,951.51996f
da48f27bea184b319bf8dc059138fbca,MITxPRO+AMxB+1T2018,html,449,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html,0,0,558.7608f,-160.57741f
61decba0ba3048cb9d65cb40780a72df,MITxPRO+AMxB+1T2018,html,450,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html,5,6,471.14355f,-31.108189f
8ecebe22b81a4779b6aa4c03baa79bb1,MITxPRO+AMxB+1T2018,html,451,Weeks 4-5: Implementing DfAM (4 hrs),The Rapid Innovation Cycle (RIC) Applied to AM-Html,64,118,286.78766f,-282.63766f
9c1bc5b9b4c244958983e8a5789f84ed,MITxPRO+AMxB+1T2018,html,452,Weeks 4-5: Implementing DfAM (4 hrs),Design Enablers and Design Inhibitors-Html,58,94,296.50858f,-323.33203f
6a1b1998400e4f52aa3d3768633a7dd5,MITxPRO+AMxB+1T2018,html,453,Weeks 4-5: Implementing DfAM (4 hrs),Summary and Key Takeaways-Html,56,136,302.96573f,-365.7314f
fe3586744a044afd9ae558cfbe4a9411,MITxPRO+AMxB+1T2018,html,454,Weeks 4-5: Implementing DfAM (4 hrs),Integrative Examples of DfAM in Practice-Html,63,177,306.57162f,-417.75333f
f9063cc6765a4fb3875172894b58c4af,MITxPRO+AMxB+1T2018,video,455,Weeks 4-5: Implementing DfAM (4 hrs),Integrative Examples of DfAM in Practice-Integrating AM Constraints with Topology Optimization,32,182,341.34464f,-462.58206f
88464dcb8fa64c5391ff18d5aec38bcc,MITxPRO+AMxB+1T2018,video,456,Weeks 4-5: Implementing DfAM (4 hrs),Integrative Examples of DfAM in Practice-Part Consolidation AM Design of a Hydraulic Manifold (Prof. TIm Simpson),27,149,381.77722f,-425.52765f
0704a9032b0b4dfebc92a428247b2a14,MITxPRO+AMxB+1T2018,html,457,Weeks 4-5: Implementing DfAM (4 hrs),Instructions and Assignment-Html,131,1912,274.47906f,-597.283f
816859832b434afe828f482770a8052c,MITxPRO+AMxB+1T2018,html,458,Weeks 4-5: Implementing DfAM (4 hrs),Instructions and Assignment-Html,35,64,125.33042f,-749.47894f
ea1d651f18c34e6fa36ee0f68962ecb9,MITxPRO+AMxB+1T2018,openassessment,459,Weeks 4-5: Implementing DfAM (4 hrs),Instructions and Assignment-Open Response Assessment,95,1339,416.04977f,-679.95654f
e9bcc373b6ae4ec3abef5be040a02711,MITxPRO+AMxB+1T2018,html,460,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Introduction to the AM Knowledge Base-Html,75,164,346.89792f,-873.49506f
f5a6533820e946beacbefa8eb7a9c063,MITxPRO+AMxB+1T2018,html,461,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Html,51,96,356.29907f,-1040.7079f
2457ca92fb25476e889fb722e828987a,MITxPRO+AMxB+1T2018,video,462,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Extrusion Materials,6,79,358.61096f,-1180.7819f
c505ffe96440456486dad0a5e505231f,MITxPRO+AMxB+1T2018,html,463,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Html,1,1,1347.56f,-1750.6484f
dd8ccb96b2cb40fc99395cd96e9f5597,MITxPRO+AMxB+1T2018,problem,464,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 1,12,48,359.60275f,-1226.1974f
aad3103495c442d7a88e613480c113d3,MITxPRO+AMxB+1T2018,problem,465,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 2,10,54,357.95422f,-1264.455f
a121f273f3a0475ab714564f42e222bb,MITxPRO+AMxB+1T2018,problem,466,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 3,7,29,356.78458f,-1303.9382f
636c542d9ef64301a47a423dc61a2dae,MITxPRO+AMxB+1T2018,problem,467,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 4,6,21,344.81378f,-1337.3082f
f2b4e39d15ec4701ba61cfb6420d3bc5,MITxPRO+AMxB+1T2018,problem,468,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 5,6,21,320.17825f,-1360.2406f
1ff6b4f89e7f4b1dbdc83ee7f44f1acd,MITxPRO+AMxB+1T2018,html,469,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Html,19,29,279.16544f,-1385.4249f
40a813ff85cf430899ae9357bd4ae06d,MITxPRO+AMxB+1T2018,video,470,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Extrusion AM Process Physics,3,12,234.82596f,-1470.9943f
9c6842c2104e49a7ba8b0d2ae99623e9,MITxPRO+AMxB+1T2018,html,471,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Html,3,4,1436.0956f,-1309.9784f
87732893f89b43bfa01f9f06d032fdfe,MITxPRO+AMxB+1T2018,problem,472,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 1,5,14,201.76932f,-1494.4991f
9aa67284e5fa4e3daa4b47b3e0edbcfd,MITxPRO+AMxB+1T2018,problem,473,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 2,4,12,178.3111f,-1515.1378f
6cfa08b31fd941948e5f7255fa00c15d,MITxPRO+AMxB+1T2018,problem,474,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 3,4,12,156.70518f,-1537.3937f
49707cf8378041adba03958bb60e676c,MITxPRO+AMxB+1T2018,problem,475,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 4,4,18,151.33443f,-1571.012f
4819b3ef1f4346248137a7d03c756e5a,MITxPRO+AMxB+1T2018,problem,476,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 5,3,13,179.09944f,-1595.5393f
3fa5fb770b184522992a7656974d5bbf,MITxPRO+AMxB+1T2018,problem,477,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 6,3,15,203.85242f,-1619.9557f
b07167d3dc5f434ba6a47048048b6321,MITxPRO+AMxB+1T2018,html,478,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,16,20,224.33742f,-1660.3268f
1cd3fafc354f493b87ca5888717410c6,MITxPRO+AMxB+1T2018,html,479,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,0,0,-2065.7993f,1284.2189f
1db3ec7343d947a6ab270af2a8871cb7,MITxPRO+AMxB+1T2018,html,480,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,1,1,-2005.8976f,-921.20276f
e2eb61c96ce34363a41b2936c1b67313,MITxPRO+AMxB+1T2018,html,481,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,0,0,-1639.3036f,1571.6246f
188b8870cb144c95b20d4a65b2931c45,MITxPRO+AMxB+1T2018,html,482,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,0,0,-245.88467f,-1932.6349f
cdd006fb180146468bd9a8b035143656,MITxPRO+AMxB+1T2018,html,483,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,0,0,-2266.9087f,752.14404f
e2afc470b1024fb48a8558391c05ad8a,MITxPRO+AMxB+1T2018,html,484,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,0,0,-2253.5125f,984.1698f
45e15ef910dd4f72aacf8e48d238faa4,MITxPRO+AMxB+1T2018,html,485,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html,0,0,2123.546f,-1.9190531f
8c4a58a7b5a2403196ecafec131b732a,MITxPRO+AMxB+1T2018,html,486,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Html,16,20,214.91393f,-1708.901f
6b874330e7cd43fc95eb40b01f104fcd,MITxPRO+AMxB+1T2018,video,487,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Mechanical Properties,1,1,296.6142f,-1987.428f
6cd09877abad444ea784fd60e2143286,MITxPRO+AMxB+1T2018,html,488,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Html,0,0,-1942.5422f,1409.1471f
29bb4a241e30431384a94c2e9373209c,MITxPRO+AMxB+1T2018,html,489,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Html,0,0,-2251.383f,691.5313f
514b4b80f75b47efb0a5044a5dff6f02,MITxPRO+AMxB+1T2018,problem,490,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Question 1,2,6,297.0297f,-2039.9965f
07610bb8d6904ca9b62459000553ee18,MITxPRO+AMxB+1T2018,problem,491,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Question 2,2,6,309.92502f,-2068.4585f
a55170a392e84a1fba0e0d57d1de1e98,MITxPRO+AMxB+1T2018,problem,492,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Question 3,2,6,332.52078f,-2048.941f
5d86c9137fc74264a6f1644486662402,MITxPRO+AMxB+1T2018,html,493,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html,13,14,160.86644f,-1803.2903f
d0a1b8ad8c3447679659fb21534f6753,MITxPRO+AMxB+1T2018,html,494,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html,0,0,317.15222f,-2449.8906f
ed791190f0844f5bb153bfb96967d518,MITxPRO+AMxB+1T2018,html,495,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html,20,29,118.78881f,-1826.1017f
c7a55c2d904f4b8aaa08c674763cbfa8,MITxPRO+AMxB+1T2018,html,496,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html,0,0,2131.18f,135.7306f
fbeb2be95bdd409a8711eb8e56706fe1,MITxPRO+AMxB+1T2018,html,497,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Summary and Emerging Technologies-Html,18,41,21.926813f,-1894.6133f
5c59b11e8d4847a68a4443a434cf2f17,MITxPRO+AMxB+1T2018,html,498,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Html,35,58,-28.059057f,-1935.2416f
0a5bddc1df4b49cf9b4d4ff1d9638cdd,MITxPRO+AMxB+1T2018,video,499,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Photopolymerization: Polymer Materials,3,6,91.03999f,-2237.5728f
e76aa9491de94c3baaed161be2104fe4,MITxPRO+AMxB+1T2018,html,500,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Html,2,2,418.73566f,-2185.3467f
