cluster id,user id
1,19088755
1,19095790
0,19095921
1,19099902
0,19100600
0,19103096
1,19103297
0,19110864
1,19112440
1,19117321
1,19125826
0,19136724
0,19140466
0,19203461
0,19267254
1,19540432
