id,x,y,courseID,mod_type,order,stds,count,chpModLabel,seqModLabel,In-Degree,Out-Degree,Degree,name
8b1109f1bac740fc8974fb4eca386560,746.2843f,2047.5739f,MITxPRO+AMxB+1T2018,html,115,906,4458,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-Html,40,41,81,8b1109f1bac740fc8974fb4eca386560
d5d74cf927094b04951635356b2c61a0,738.1314f,2140.0076f,MITxPRO+AMxB+1T2018,video,116,884,13296,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-AM Technology Spectrum,14,17,31,d5d74cf927094b04951635356b2c61a0
06fc2cf614ba46e1a78252ea143efb8a,584.7108f,2372.2405f,MITxPRO+AMxB+1T2018,html,117,34,38,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-Html,3,2,5,06fc2cf614ba46e1a78252ea143efb8a
c9b70711831043beafffd7e1f034a339,667.79956f,2167.2424f,MITxPRO+AMxB+1T2018,problem,118,908,3124,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-Question 1,8,7,15,c9b70711831043beafffd7e1f034a339
e22344d128e24de29caa95e6973a6ea7,528.8576f,2345.5732f,MITxPRO+AMxB+1T2018,html,119,21,28,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-Html,3,2,5,e22344d128e24de29caa95e6973a6ea7
6dfd127f3e874ed3912d3372db0b3d35,657.846f,2118.3708f,MITxPRO+AMxB+1T2018,problem,120,908,5546,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-Question 2,7,7,14,6dfd127f3e874ed3912d3372db0b3d35
75e15653e2d84fcd84a2b1b2c0949dd0,683.6001f,2073.918f,MITxPRO+AMxB+1T2018,problem,121,908,3145,Week 1: Introduction to Additive Manufacturing (3 hrs),The Additive Manufacturing Technology Spectrum-Question 3,10,9,19,75e15653e2d84fcd84a2b1b2c0949dd0
9e07d9bd17d84172858e4e2d7c7f3e4b,680.374f,1959.6108f,MITxPRO+AMxB+1T2018,html,122,901,4820,Week 1: Introduction to Additive Manufacturing (3 hrs),Emerging Trends in Additive Manufacturing-Html,36,35,71,9e07d9bd17d84172858e4e2d7c7f3e4b
c4cb65c90b7145dca401224eabfa1241,644.9727f,2013.7125f,MITxPRO+AMxB+1T2018,video,123,845,5667,Week 1: Introduction to Additive Manufacturing (3 hrs),Emerging Trends in Additive Manufacturing-Emerging Trends in Additive Manufacturing,11,11,22,c4cb65c90b7145dca401224eabfa1241
23ec45e604724c2a84eb5bf1b724de68,462.1435f,2325.8896f,MITxPRO+AMxB+1T2018,html,124,19,73,Week 1: Introduction to Additive Manufacturing (3 hrs),Emerging Trends in Additive Manufacturing-Html,4,3,7,23ec45e604724c2a84eb5bf1b724de68
638d08a4940d462481093ee144f85401,614.7398f,1967.238f,MITxPRO+AMxB+1T2018,video,125,843,4229,Week 1: Introduction to Additive Manufacturing (3 hrs),Emerging Trends in Additive Manufacturing-The Digital Thread at General Electric ,12,16,28,638d08a4940d462481093ee144f85401
ae7603c14c1643578dfedac1f7b965cd,393.41125f,2270.6094f,MITxPRO+AMxB+1T2018,html,126,42,60,Week 1: Introduction to Additive Manufacturing (3 hrs),Emerging Trends in Additive Manufacturing-Html,6,5,11,ae7603c14c1643578dfedac1f7b965cd
2b9cb425a86f4865825a82fb330fbd6b,1987.3389f,913.16064f,MITxPRO+AMxB+1T2018,discussion,127,3,3,Week 1: Introduction to Additive Manufacturing (3 hrs),"Emerging Trends in Additive Manufacturing-How can the concept of the ""digital thread"" improve the efficiency or quality of manufacturing operations?  Propose a specific example from any industry.",0,0,0,2b9cb425a86f4865825a82fb330fbd6b
2ad839c226ab44539d98e2a1e84e439f,632.806f,1866.7281f,MITxPRO+AMxB+1T2018,html,128,906,5635,Week 1: Introduction to Additive Manufacturing (3 hrs),Additive Manufacturing Online Resources-Html,55,45,100,2ad839c226ab44539d98e2a1e84e439f
c076a6e427c34d0c99c5bb95cbce05e5,601.2821f,1799.2726f,MITxPRO+AMxB+1T2018,html,129,912,5656,Week 1: Introduction to Additive Manufacturing (3 hrs),Instructions and Assignment-Html,42,46,88,c076a6e427c34d0c99c5bb95cbce05e5
6ac9f21a57ba4218b9e3b13a36f263be,701.9844f,1803.3127f,MITxPRO+AMxB+1T2018,html,130,260,468,Week 1: Introduction to Additive Manufacturing (3 hrs),Instructions and Assignment-Html,12,12,24,6ac9f21a57ba4218b9e3b13a36f263be
19f5efdd71494972b03a02f445dc98fa,655.3577f,1741.5614f,MITxPRO+AMxB+1T2018,openassessment,131,798,11178,Week 1: Introduction to Additive Manufacturing (3 hrs),Instructions and Assignment-Openassessment,15,24,39,19f5efdd71494972b03a02f445dc98fa
d96704d24a68401eaad4628b30fdb889,572.8009f,1734.1871f,MITxPRO+AMxB+1T2018,html,132,886,4005,Week 1: Introduction to Additive Manufacturing (3 hrs),Key Takeaways and Course Trajectory-Html,20,23,43,d96704d24a68401eaad4628b30fdb889
17707229e69e428f8b8350b8c87c157e,543.92303f,1692.923f,MITxPRO+AMxB+1T2018,video,133,819,3563,Week 1: Introduction to Additive Manufacturing (3 hrs),Key Takeaways and Course Trajectory-Key Takeaways,11,15,26,17707229e69e428f8b8350b8c87c157e
89f61d355af44e16ac1f9654029f89e0,487.81943f,1571.6058f,MITxPRO+AMxB+1T2018,html,134,890,5138,Week 2: Additive Manufacturing Processes (5 hrs),Navigating the AM Process Spectrum-Html,89,66,155,89f61d355af44e16ac1f9654029f89e0
b3f87007fabf4748901e3caaa1ae7ce1,637.14734f,1521.5038f,MITxPRO+AMxB+1T2018,html,135,57,92,Week 2: Additive Manufacturing Processes (5 hrs),Navigating the AM Process Spectrum-Html,5,4,9,b3f87007fabf4748901e3caaa1ae7ce1
49bc2f8db38b47f9b378f26dde2a6e64,425.0109f,1441.9081f,MITxPRO+AMxB+1T2018,html,136,899,4136,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Extrusion AM-Html,78,46,124,49bc2f8db38b47f9b378f26dde2a6e64
c7b26f5c177645f8915da5083313c6cf,456.45935f,1360.3588f,MITxPRO+AMxB+1T2018,video,137,879,11083,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Extrusion AM-Introduction to Extrusion AM,11,21,32,c7b26f5c177645f8915da5083313c6cf
debd717226334517aafcbf75ca463690,906.1766f,1197.2079f,MITxPRO+AMxB+1T2018,html,138,16,19,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Extrusion AM-Html,1,2,3,debd717226334517aafcbf75ca463690
ed4ff111f1ec4a51ad19229302d1ffd2,771.6496f,1217.1809f,MITxPRO+AMxB+1T2018,html,139,28,36,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Extrusion AM-Html,2,3,5,ed4ff111f1ec4a51ad19229302d1ffd2
d02f35406ea04ba3a7720453a1f354cc,394.43457f,1325.2754f,MITxPRO+AMxB+1T2018,html,140,892,2772,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,22,19,41,d02f35406ea04ba3a7720453a1f354cc
dd6d0ae279474847af7841a0c0b4d5a5,382.0763f,1276.8606f,MITxPRO+AMxB+1T2018,video,141,852,4732,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Video,6,10,16,dd6d0ae279474847af7841a0c0b4d5a5
2b0c1a20f8f441c3ab4e320b0bde00e1,731.28546f,1116.9255f,MITxPRO+AMxB+1T2018,html,142,30,47,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,4,2,6,2b0c1a20f8f441c3ab4e320b0bde00e1
ec173897e6254e50812116be2dc37a94,344.57706f,1242.8231f,MITxPRO+AMxB+1T2018,html,143,889,2692,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,22,26,48,ec173897e6254e50812116be2dc37a94
ac3ba61065f84433a945ac8c71b537f4,311.47437f,1198.3597f,MITxPRO+AMxB+1T2018,html,144,890,2754,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Key Takeaways,32,25,57,ac3ba61065f84433a945ac8c71b537f4
553c1e0f782e43f492dadd97e6bef776,277.10962f,1140.3688f,MITxPRO+AMxB+1T2018,problem,145,904,7426,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,16,29,45,553c1e0f782e43f492dadd97e6bef776
902dff85d0d34920814ee3729329d2d2,335.11716f,1124.0574f,MITxPRO+AMxB+1T2018,problem,146,899,3146,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,8,10,18,902dff85d0d34920814ee3729329d2d2
6be9622646964f02a8368b937bd8a304,368.1011f,1095.6294f,MITxPRO+AMxB+1T2018,problem,147,899,3145,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,7,9,16,6be9622646964f02a8368b937bd8a304
8460c1a442324bf6a54498d85b28cfe0,340.9511f,1058.9492f,MITxPRO+AMxB+1T2018,problem,148,898,4146,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,7,11,18,8460c1a442324bf6a54498d85b28cfe0
c08a68b3db574534a7bee42ec660d1a3,296.0654f,1075.96f,MITxPRO+AMxB+1T2018,problem,149,898,3056,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,8,13,21,c08a68b3db574534a7bee42ec660d1a3
2126522cd4b94bd68b2999261978d881,190.79118f,1075.5984f,MITxPRO+AMxB+1T2018,html,150,900,4258,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Photopolymerization AM-Html,80,46,126,2126522cd4b94bd68b2999261978d881
3de7431267b04318bd0e9501f80a019d,139.43803f,1007.8859f,MITxPRO+AMxB+1T2018,video,151,866,10573,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Photopolymerization AM-Introduction to Photopolymerization AM,9,20,29,3de7431267b04318bd0e9501f80a019d
5cfb1ef0ace24db58889425cf90e8268,121.46166f,1203.4762f,MITxPRO+AMxB+1T2018,html,152,38,60,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Photopolymerization AM-Html,4,4,8,5cfb1ef0ace24db58889425cf90e8268
67aa56ef4f504d889c6068052bab302b,73.863f,1028.9393f,MITxPRO+AMxB+1T2018,html,153,889,2479,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,26,16,42,67aa56ef4f504d889c6068052bab302b
353e3386c40d443197f8dd7cd454bf27,30.80886f,1006.77466f,MITxPRO+AMxB+1T2018,video,154,847,4221,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-SLA Workflow ,8,10,18,353e3386c40d443197f8dd7cd454bf27
737b9b6ab4e647879105e210e5fe1807,234.87611f,669.4707f,MITxPRO+AMxB+1T2018,html,155,15,22,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,2,1,3,737b9b6ab4e647879105e210e5fe1807
334c250757224648b03c5fcdc8ab25b4,-17.391169f,1020.491f,MITxPRO+AMxB+1T2018,html,156,885,2431,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,22,24,46,334c250757224648b03c5fcdc8ab25b4
35fb6234757c420ea8007b976a49044a,-75.7588f,1023.0194f,MITxPRO+AMxB+1T2018,html,157,888,2841,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,32,32,64,35fb6234757c420ea8007b976a49044a
632447fdff6840a3a11237aa514d7e68,-148.18463f,1022.74365f,MITxPRO+AMxB+1T2018,problem,158,900,8999,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,19,31,50,632447fdff6840a3a11237aa514d7e68
48f524e499d548ea91963ba7ab8ad845,-126.95826f,960.436f,MITxPRO+AMxB+1T2018,problem,159,897,3442,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,7,10,17,48f524e499d548ea91963ba7ab8ad845
e1d55c63a2bd4a79aca5c750cc7a6c97,-131.05559f,917.29456f,MITxPRO+AMxB+1T2018,problem,160,897,2984,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,6,9,15,e1d55c63a2bd4a79aca5c750cc7a6c97
bd441ccd067547a89407ec54fa626f06,-175.4739f,920.5119f,MITxPRO+AMxB+1T2018,problem,161,896,2984,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,5,9,14,bd441ccd067547a89407ec54fa626f06
f7874e47588041b697e73ba41e6e407c,-191.16331f,964.3197f,MITxPRO+AMxB+1T2018,problem,162,897,4509,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,9,12,21,f7874e47588041b697e73ba41e6e407c
26772bf1f08f4f96ab44e6007c4c6976,-290.7753f,1063.8829f,MITxPRO+AMxB+1T2018,html,163,895,6069,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Powder Bed Fusion AM-Html,92,66,158,26772bf1f08f4f96ab44e6007c4c6976
9b0b3df2c14144d49b56a90c54cb748a,-368.4706f,991.924f,MITxPRO+AMxB+1T2018,video,164,861,13736,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Powder Bed Fusion AM-Introduction to Powder Bed Fusion AM,14,27,41,9b0b3df2c14144d49b56a90c54cb748a
3e4ef77de6bf43dd8ba014f6897dcae6,-411.2561f,795.5911f,MITxPRO+AMxB+1T2018,html,165,51,79,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Powder Bed Fusion AM-Html,5,4,9,3e4ef77de6bf43dd8ba014f6897dcae6
b44d071a81c142198d7e7ca14f5442f6,-423.26602f,1065.6748f,MITxPRO+AMxB+1T2018,html,166,884,3671,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Sintering-Duplicate of '',50,20,70,b44d071a81c142198d7e7ca14f5442f6
2a3d8b5f6991442cbf17871398487920,-474.0718f,1046.3976f,MITxPRO+AMxB+1T2018,video,167,837,4147,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Sintering-SLS Workflow ,6,11,17,2a3d8b5f6991442cbf17871398487920
5e42a1b1cce24e97b69466e3d9d02a98,-861.0731f,757.169f,MITxPRO+AMxB+1T2018,html,168,9,10,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Sintering-Html,1,0,1,5e42a1b1cce24e97b69466e3d9d02a98
6b640336506d4155b1388785aab42fca,-509.00275f,1099.1978f,MITxPRO+AMxB+1T2018,html,169,884,4277,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Melting-Html,77,47,124,6b640336506d4155b1388785aab42fca
5b303a0f1b8c4aa4be49f74f2fc89c9e,-570.93256f,1134.1721f,MITxPRO+AMxB+1T2018,video,170,838,5148,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Melting-SLM Workflow ,9,20,29,5b303a0f1b8c4aa4be49f74f2fc89c9e
05777fc145714e21b5bc652ac8cec7cf,-1180.6622f,1188.7253f,MITxPRO+AMxB+1T2018,html,171,11,15,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Melting-Html,1,1,2,05777fc145714e21b5bc652ac8cec7cf
b47999fa192a4c07897ef0655c1f458f,-530.38806f,1192.3063f,MITxPRO+AMxB+1T2018,html,172,881,3947,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,31,51,82,b47999fa192a4c07897ef0655c1f458f
4278a11746804def8e613a8a8da29a7c,-515.30145f,1259.6669f,MITxPRO+AMxB+1T2018,html,173,883,3832,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,39,48,87,4278a11746804def8e613a8a8da29a7c
deead91c4b084361847e1f6596966bb8,-486.71942f,1338.1431f,MITxPRO+AMxB+1T2018,problem,174,895,8129,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,24,47,71,deead91c4b084361847e1f6596966bb8
6bcb17967bcb4df9bfc7914614ea438d,-418.13715f,1326.721f,MITxPRO+AMxB+1T2018,problem,175,893,4040,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,8,14,22,6bcb17967bcb4df9bfc7914614ea438d
c1cffbf051a6419bb88a3efe70810c03,-366.1528f,1331.9354f,MITxPRO+AMxB+1T2018,problem,176,892,4012,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,12,14,26,c1cffbf051a6419bb88a3efe70810c03
deb6f01c4aee459aba4573c30370cd9f,-333.2065f,1366.8076f,MITxPRO+AMxB+1T2018,problem,177,893,2947,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,6,13,19,deb6f01c4aee459aba4573c30370cd9f
712de1d8f0494088af25f2d8990ed903,-352.06827f,1411.3763f,MITxPRO+AMxB+1T2018,problem,178,892,4124,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,13,12,25,712de1d8f0494088af25f2d8990ed903
bcfaf0a85a4c4bb1b5f38a5334a89bc7,-405.68707f,1416.8987f,MITxPRO+AMxB+1T2018,problem,179,891,4607,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 6,11,14,25,bcfaf0a85a4c4bb1b5f38a5334a89bc7
70ce3c11df2441369632b5e4c33440b2,-459.29947f,1432.1335f,MITxPRO+AMxB+1T2018,problem,180,887,4219,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 7,14,14,28,70ce3c11df2441369632b5e4c33440b2
631404452a894b47949846af85b65a75,-516.1825f,1419.1024f,MITxPRO+AMxB+1T2018,problem,181,890,4747,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 8,14,20,34,631404452a894b47949846af85b65a75
8a10cc79e71240fbbaef15137c988bf5,-541.86206f,1562.7704f,MITxPRO+AMxB+1T2018,html,182,893,4538,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Material Jetting AM-Html,80,53,133,8a10cc79e71240fbbaef15137c988bf5
d6f5e62f53b24133ad80b6ae4fbb1c67,-578.75586f,1653.4819f,MITxPRO+AMxB+1T2018,video,183,844,13150,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Material Jetting AM-Introduction to Material Jetting AM,15,25,40,d6f5e62f53b24133ad80b6ae4fbb1c67
22f8ee5d537a46cfb33f6713a2ec6a6a,-1022.3971f,1334.3534f,MITxPRO+AMxB+1T2018,html,184,25,64,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Material Jetting AM-Html,4,6,10,22f8ee5d537a46cfb33f6713a2ec6a6a
0cd55e8d087d4dd7b4abe0c9eeb53ee9,-561.59717f,1732.6155f,MITxPRO+AMxB+1T2018,html,185,870,2657,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,29,21,50,0cd55e8d087d4dd7b4abe0c9eeb53ee9
43334af9e23541758eae3f163f0233ca,-537.5852f,1775.8112f,MITxPRO+AMxB+1T2018,video,186,835,4053,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Material Jetting Workflow ,7,11,18,43334af9e23541758eae3f163f0233ca
b6e111cfb4a9471b8d1efe4384681e27,-282.4829f,2071.8438f,MITxPRO+AMxB+1T2018,html,187,14,15,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,0,1,1,b6e111cfb4a9471b8d1efe4384681e27
0552f7dc52d14cf5b15daed9c4229342,-580.77924f,1804.0681f,MITxPRO+AMxB+1T2018,html,188,870,2707,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,29,26,55,0552f7dc52d14cf5b15daed9c4229342
151ff258d4a74e6dbe9efde0ce31b457,-611.55304f,1853.2036f,MITxPRO+AMxB+1T2018,html,189,874,2792,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,35,35,70,151ff258d4a74e6dbe9efde0ce31b457
c1e3057887ae4756b3983ee71103080a,-654.04456f,1915.3584f,MITxPRO+AMxB+1T2018,problem,190,891,6919,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,21,31,52,c1e3057887ae4756b3983ee71103080a
4ddee52f520141a192396264e12e939c,-597.3527f,1934.6425f,MITxPRO+AMxB+1T2018,problem,191,883,2939,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,7,10,17,4ddee52f520141a192396264e12e939c
2a07f16983744ee4b619e6822558732e,-562.4256f,1964.0338f,MITxPRO+AMxB+1T2018,problem,192,884,3579,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,9,11,20,2a07f16983744ee4b619e6822558732e
3b80b63e802243169ed3dc0ceba87a81,-591.2871f,1999.9788f,MITxPRO+AMxB+1T2018,problem,193,884,2774,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,11,11,22,3b80b63e802243169ed3dc0ceba87a81
750c556f3cae4c2db33e983c7c72db60,-640.3371f,1982.8054f,MITxPRO+AMxB+1T2018,problem,194,881,5048,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,9,13,22,750c556f3cae4c2db33e983c7c72db60
aedac84ad12f487db1c88dbe3c82abde,-747.6959f,1979.0643f,MITxPRO+AMxB+1T2018,html,195,888,4414,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Binder Jetting AM-Html,78,47,125,aedac84ad12f487db1c88dbe3c82abde
44a09f185c624f388d29e488f28999d2,-784.16254f,2059.8398f,MITxPRO+AMxB+1T2018,video,196,841,11762,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Binder Jetting AM-Introduction to Binder Jetting AM,9,20,29,44a09f185c624f388d29e488f28999d2
41f2083f68e34e818c645e3b5fe1f3a6,-548.02515f,2291.3674f,MITxPRO+AMxB+1T2018,html,197,27,49,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Binder Jetting AM-Html,3,4,7,41f2083f68e34e818c645e3b5fe1f3a6
8c70a939146b49cd91d826eaa1b1aaf8,-856.26843f,2035.7493f,MITxPRO+AMxB+1T2018,html,198,863,2626,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,32,24,56,8c70a939146b49cd91d826eaa1b1aaf8
0fc9573794ea433ca88f5be6758b560e,-895.4795f,2069.088f,MITxPRO+AMxB+1T2018,video,199,796,5041,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Video,4,9,13,0fc9573794ea433ca88f5be6758b560e
f5040720d39f47cda6c8744f087759d2,-273.95422f,2086.147f,MITxPRO+AMxB+1T2018,html,200,18,21,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,2,1,3,f5040720d39f47cda6c8744f087759d2
cfc8fb9e455e4fc592f63e75803bc5e9,-937.8346f,2036.7119f,MITxPRO+AMxB+1T2018,html,201,868,2767,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,27,35,62,cfc8fb9e455e4fc592f63e75803bc5e9
4454aaa65b6d49ca89add710ba15514e,-997.19446f,2020.0927f,MITxPRO+AMxB+1T2018,html,202,871,2894,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,35,41,76,4454aaa65b6d49ca89add710ba15514e
b417ce5230004e449eb68bbbca8930d9,-1070.2748f,2016.4785f,MITxPRO+AMxB+1T2018,problem,203,886,7962,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,19,29,48,b417ce5230004e449eb68bbbca8930d9
519a3ce144b042f09bc9f27f33267c71,-1059.4999f,2079.796f,MITxPRO+AMxB+1T2018,problem,204,882,3311,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,9,11,20,519a3ce144b042f09bc9f27f33267c71
1c6f3c34f7cc4c9b94c4e8d737f587c6,-1074.0428f,2122.387f,MITxPRO+AMxB+1T2018,problem,205,881,2733,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,9,10,19,1c6f3c34f7cc4c9b94c4e8d737f587c6
d8424937df4a417f80f02a8a69eee970,-1121.1057f,2110.4673f,MITxPRO+AMxB+1T2018,problem,206,881,4480,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,11,12,23,d8424937df4a417f80f02a8a69eee970
4be8a36bf92f42cd8fbd28d32417459c,-1129.2733f,2058.4072f,MITxPRO+AMxB+1T2018,problem,207,881,4160,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,10,13,23,4be8a36bf92f42cd8fbd28d32417459c
1f5002403e13485da7e7b1f5896e81ee,-1200.5112f,1950.5095f,MITxPRO+AMxB+1T2018,html,208,884,4284,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Directed Energy Deposition AM-Html,79,54,133,1f5002403e13485da7e7b1f5896e81ee
46cd00fd3cd84c52a7161a7eafdb9268,-1298.658f,1957.5027f,MITxPRO+AMxB+1T2018,video,209,836,14137,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Directed Energy Deposition AM-Introduction to Directed Energy Deposition AM,13,21,34,46cd00fd3cd84c52a7161a7eafdb9268
946ced56e0c848f38f9e1a1fb8996535,-1378.407f,2177.2139f,MITxPRO+AMxB+1T2018,html,210,33,51,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Directed Energy Deposition AM-Html,3,4,7,946ced56e0c848f38f9e1a1fb8996535
276eb91bb71649698c5d0281235cbd59,-1335.953f,1884.8552f,MITxPRO+AMxB+1T2018,html,211,863,2477,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,28,19,47,276eb91bb71649698c5d0281235cbd59
9af4973779c443ac986aa5b2a63462d6,-1386.5604f,1882.9625f,MITxPRO+AMxB+1T2018,video,212,789,5571,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Video,4,9,13,9af4973779c443ac986aa5b2a63462d6
00c23be7a0584af395428ab3a704e552,-1506.0593f,2129.4153f,MITxPRO+AMxB+1T2018,html,213,15,18,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,1,3,4,00c23be7a0584af395428ab3a704e552
0e3c2d8cac1e44af8bd7fabc48f8d079,-1400.6755f,1833.0181f,MITxPRO+AMxB+1T2018,html,214,859,2380,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,23,27,50,0e3c2d8cac1e44af8bd7fabc48f8d079
c8a31966713e4ef18f4f06cd4a79d374,-1445.6532f,1795.777f,MITxPRO+AMxB+1T2018,html,215,864,2550,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,33,37,70,c8a31966713e4ef18f4f06cd4a79d374
f732776055a94d8d8fd501519588bcc8,-1515.2186f,1772.4977f,MITxPRO+AMxB+1T2018,problem,216,881,7256,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,18,30,48,f732776055a94d8d8fd501519588bcc8
71aa8975942747bfa496bcb179836244,-1531.4912f,1831.8365f,MITxPRO+AMxB+1T2018,problem,217,871,2661,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,8,12,20,71aa8975942747bfa496bcb179836244
58bc915ba85341b48f20266cd8bf3050,-1552.3427f,1871.0916f,MITxPRO+AMxB+1T2018,problem,218,871,2864,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,10,11,21,58bc915ba85341b48f20266cd8bf3050
ac3271c843024f538cfe21e21a0504e4,-1597.8202f,1870.2682f,MITxPRO+AMxB+1T2018,problem,219,872,3265,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,10,11,21,ac3271c843024f538cfe21e21a0504e4
123565b06983431e9889eac59f1c0f7b,-1605.7146f,1822.5497f,MITxPRO+AMxB+1T2018,problem,220,870,3794,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,10,12,22,123565b06983431e9889eac59f1c0f7b
44a49f1cf12f41508cd0ed01b3633f1d,-1588.9417f,1773.7816f,MITxPRO+AMxB+1T2018,problem,221,870,3834,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 6,12,15,27,44a49f1cf12f41508cd0ed01b3633f1d
